id_factura,id_cliente,numero_factura,fecha_emision,fecha_vencimiento,valor_total,estado_factura
430,99,FAC-202510-0000430,2025-10-07,2025-10-23,68563,pagada
431,99,FAC-202512-0000431,2025-12-06,2025-12-25,82116,pagada
432,99,FAC-202601-0000432,2026-01-24,2026-02-03,71711,pagada
433,99,FAC-202603-0000433,2026-03-23,2026-04-07,68719,pendiente
434,100,FAC-202510-0000434,2025-10-14,2025-10-25,26976,pendiente
435,100,FAC-202512-0000435,2025-12-22,2026-01-03,28629,pagada
436,100,FAC-202602-0000436,2026-02-01,2026-02-18,33027,vencida
437,100,FAC-202604-0000437,2026-04-03,2026-04-14,24196,pagada
438,101,FAC-202510-0000438,2025-10-22,2025-11-06,207075,pagada
439,101,FAC-202604-0000439,2026-04-01,2026-04-11,205130,pendiente
440,101,FAC-202601-0000440,2026-01-18,2026-02-01,41071,pagada
442,102,FAC-202602-0000442,2026-02-02,2026-02-15,322919,pagada
443,103,FAC-202510-0000443,2025-10-18,2025-10-31,32186,pendiente
444,103,FAC-202602-0000444,2026-02-07,2026-02-18,34244,pagada
445,104,FAC-202510-0000445,2025-10-05,2025-10-23,97241,pagada
446,104,FAC-202511-0000446,2025-11-18,2025-12-04,110644,pagada
447,104,FAC-202602-0000447,2026-02-13,2026-02-26,102276,pagada
448,104,FAC-202603-0000448,2026-03-03,2026-03-15,99004,pagada
449,105,FAC-202510-0000449,2025-10-17,2025-11-01,149821,pagada
450,105,FAC-202511-0000450,2025-11-23,2025-12-11,159968,pendiente
451,105,FAC-202601-0000451,2026-01-16,2026-01-28,152082,pagada
452,105,FAC-202604-0000452,2026-04-10,2026-04-20,146014,vencida
453,106,FAC-202510-0000453,2025-10-14,2025-10-27,133754,pendiente
454,106,FAC-202511-0000454,2025-11-19,2025-11-29,142755,vencida
455,106,FAC-202602-0000455,2026-02-19,2026-03-06,152433,pendiente
456,107,FAC-202510-0000456,2025-10-11,2025-10-23,76741,pagada
457,107,FAC-202511-0000457,2025-11-22,2025-12-09,93076,pagada
458,107,FAC-202601-0000458,2026-01-07,2026-01-24,79634,pagada
459,108,FAC-202510-0000459,2025-10-13,2025-10-24,110124,pagada
461,108,FAC-202602-0000461,2026-02-07,2026-02-21,105217,pagada
462,108,FAC-202603-0000462,2026-03-12,2026-03-27,111971,pagada
463,108,FAC-202604-0000463,2026-04-14,2026-04-24,112229,vencida
464,109,FAC-202510-0000464,2025-10-09,2025-10-20,353550,pagada
465,109,FAC-202512-0000465,2025-12-23,2026-01-02,344065,pendiente
466,110,FAC-202510-0000466,2025-10-13,2025-10-28,84750,pagada
467,110,FAC-202511-0000467,2025-11-06,2025-11-20,77529,pagada
471,110,FAC-202510-0000471,2025-10-11,2025-10-21,90359,pagada
472,111,FAC-202512-0000472,2025-12-24,2026-01-07,117924,pagada
473,111,FAC-202601-0000473,2026-01-10,2026-01-21,105730,pagada
474,111,FAC-202604-0000474,2026-04-16,2026-04-29,115868,pendiente
475,111,FAC-202510-0000475,2025-10-20,2025-10-30,237024,pagada
476,111,FAC-202601-0000476,2026-01-07,2026-01-22,229555,pagada
477,112,FAC-202511-0000477,2025-11-10,2025-11-23,129179,pagada
478,112,FAC-202512-0000478,2025-12-19,2025-12-31,136874,pagada
479,112,FAC-202602-0000479,2026-02-02,2026-02-20,140041,pagada
480,113,FAC-202510-0000480,2025-10-20,2025-11-07,27843,vencida
481,113,FAC-202604-0000481,2026-04-01,2026-04-15,32054,pagada
482,114,FAC-202510-0000482,2025-10-11,2025-10-25,190983,pagada
483,114,FAC-202512-0000483,2025-12-22,2026-01-01,195009,pagada
484,114,FAC-202603-0000484,2026-03-03,2026-03-15,188499,en_mora
485,115,FAC-202510-0000485,2025-10-02,2025-10-20,34081,en_mora
487,115,FAC-202601-0000487,2026-01-08,2026-01-23,36344,pagada
488,115,FAC-202602-0000488,2026-02-12,2026-03-01,38623,pagada
489,115,FAC-202604-0000489,2026-04-13,2026-04-23,37585,pagada
490,116,FAC-202510-0000490,2025-10-14,2025-10-24,99825,pendiente
491,116,FAC-202511-0000491,2025-11-08,2025-11-21,99242,pagada
492,116,FAC-202601-0000492,2026-01-17,2026-02-05,97062,pagada
494,117,FAC-202512-0000494,2025-12-24,2026-01-11,171793,pagada
495,117,FAC-202602-0000495,2026-02-07,2026-02-25,168686,pagada
496,117,FAC-202603-0000496,2026-03-05,2026-03-16,168639,pagada
498,118,FAC-202510-0000498,2025-10-19,2025-11-07,46057,pagada
499,118,FAC-202512-0000499,2025-12-06,2025-12-23,40839,pagada
500,119,FAC-202510-0000500,2025-10-04,2025-10-18,67422,pagada
501,119,FAC-202512-0000501,2025-12-21,2026-01-05,63681,pagada
502,119,FAC-202601-0000502,2026-01-01,2026-01-12,55864,pagada
503,119,FAC-202603-0000503,2026-03-23,2026-04-08,63044,pagada
505,120,FAC-202512-0000505,2025-12-22,2026-01-05,45503,pagada
507,120,FAC-202604-0000507,2026-04-16,2026-04-26,51361,pagada
508,120,FAC-202511-0000508,2025-11-10,2025-11-27,73963,pagada
509,120,FAC-202602-0000509,2026-02-18,2026-02-28,83914,vencida
510,120,FAC-202603-0000510,2026-03-19,2026-04-05,73876,pagada
512,120,FAC-202602-0000512,2026-02-14,2026-03-04,127562,pagada
513,120,FAC-202604-0000513,2026-04-12,2026-04-29,127202,pagada
514,121,FAC-202601-0000514,2026-01-15,2026-01-31,143245,vencida
515,121,FAC-202604-0000515,2026-04-22,2026-05-11,151562,pagada
516,122,FAC-202510-0000516,2025-10-23,2025-11-04,66021,pagada
517,122,FAC-202511-0000517,2025-11-08,2025-11-25,55267,pagada
518,122,FAC-202604-0000518,2026-04-05,2026-04-18,58689,pagada
520,124,FAC-202510-0000520,2025-10-01,2025-10-11,37436,pagada
521,124,FAC-202602-0000521,2026-02-13,2026-03-02,29887,pagada
522,124,FAC-202604-0000522,2026-04-05,2026-04-17,39730,vencida
523,127,FAC-202604-0000523,2026-04-07,2026-04-23,169890,pagada
524,128,FAC-202510-0000524,2025-10-21,2025-11-09,114161,en_mora
525,128,FAC-202602-0000525,2026-02-01,2026-02-18,95107,pendiente
526,128,FAC-202603-0000526,2026-03-17,2026-03-31,107798,en_mora
527,129,FAC-202510-0000527,2025-10-07,2025-10-18,39644,pagada
528,129,FAC-202511-0000528,2025-11-04,2025-11-18,40602,pagada
529,129,FAC-202603-0000529,2026-03-12,2026-03-25,37705,pagada
530,129,FAC-202512-0000530,2025-12-14,2025-12-29,281375,pagada
531,130,FAC-202510-0000531,2025-10-12,2025-10-30,61660,pagada
532,130,FAC-202511-0000532,2025-11-04,2025-11-23,57074,pagada
533,130,FAC-202512-0000533,2025-12-09,2025-12-19,60133,en_mora
534,130,FAC-202604-0000534,2026-04-05,2026-04-18,66935,pendiente
535,130,FAC-202511-0000535,2025-11-20,2025-12-06,90988,pagada
536,131,FAC-202510-0000536,2025-10-15,2025-10-28,179450,pagada
537,131,FAC-202511-0000537,2025-11-06,2025-11-17,183882,pendiente
538,131,FAC-202601-0000538,2026-01-02,2026-01-12,169405,pagada
539,132,FAC-202510-0000539,2025-10-05,2025-10-19,49005,pagada
541,132,FAC-202512-0000541,2025-12-13,2025-12-23,59542,pendiente
542,132,FAC-202601-0000542,2026-01-17,2026-02-05,48845,pagada
543,132,FAC-202602-0000543,2026-02-06,2026-02-22,61596,pagada
544,132,FAC-202604-0000544,2026-04-18,2026-05-02,58649,pagada
545,132,FAC-202510-0000545,2025-10-04,2025-10-17,39375,pagada
546,132,FAC-202511-0000546,2025-11-17,2025-12-03,31095,pagada
547,132,FAC-202601-0000547,2026-01-09,2026-01-23,31698,pagada
548,133,FAC-202512-0000548,2025-12-17,2025-12-27,24999,pagada
549,133,FAC-202601-0000549,2026-01-01,2026-01-16,38638,pendiente
550,133,FAC-202602-0000550,2026-02-23,2026-03-14,37609,pagada
551,133,FAC-202603-0000551,2026-03-22,2026-04-08,41605,pagada
552,134,FAC-202510-0000552,2025-10-01,2025-10-17,87756,vencida
553,134,FAC-202511-0000553,2025-11-22,2025-12-04,101225,pagada
554,134,FAC-202512-0000554,2025-12-02,2025-12-12,101458,pagada
555,134,FAC-202601-0000555,2026-01-21,2026-02-09,105551,pendiente
556,134,FAC-202602-0000556,2026-02-18,2026-03-01,96760,pagada
557,135,FAC-202510-0000557,2025-10-13,2025-10-27,159355,vencida
558,135,FAC-202511-0000558,2025-11-02,2025-11-19,141952,en_mora
559,135,FAC-202512-0000559,2025-12-17,2025-12-27,143582,pagada
560,135,FAC-202603-0000560,2026-03-14,2026-03-28,147517,pagada
561,135,FAC-202510-0000561,2025-10-07,2025-10-24,62325,pagada
562,135,FAC-202512-0000562,2025-12-04,2025-12-18,61876,pendiente
563,135,FAC-202603-0000563,2026-03-15,2026-03-31,54109,pendiente
564,136,FAC-202510-0000564,2025-10-12,2025-10-30,83487,pagada
565,136,FAC-202511-0000565,2025-11-13,2025-11-28,88509,pagada
567,137,FAC-202510-0000567,2025-10-22,2025-11-07,77201,pagada
568,137,FAC-202512-0000568,2025-12-13,2025-12-30,72586,en_mora
569,137,FAC-202604-0000569,2026-04-18,2026-05-05,82050,pagada
570,137,FAC-202510-0000570,2025-10-15,2025-10-29,51620,pagada
572,137,FAC-202602-0000572,2026-02-11,2026-02-21,42717,pagada
573,138,FAC-202510-0000573,2025-10-20,2025-11-08,46360,pagada
574,138,FAC-202604-0000574,2026-04-07,2026-04-18,40006,vencida
576,139,FAC-202512-0000576,2025-12-19,2026-01-04,35054,pagada
577,140,FAC-202511-0000577,2025-11-07,2025-11-20,28375,pendiente
578,140,FAC-202601-0000578,2026-01-08,2026-01-23,24465,pagada
579,140,FAC-202510-0000579,2025-10-18,2025-10-31,39326,pendiente
580,140,FAC-202512-0000580,2025-12-01,2025-12-17,27329,pendiente
581,140,FAC-202602-0000581,2026-02-21,2026-03-07,36399,pagada
582,140,FAC-202604-0000582,2026-04-17,2026-05-03,22139,pagada
583,140,FAC-202604-0000583,2026-04-05,2026-04-23,267855,pendiente
584,141,FAC-202511-0000584,2025-11-22,2025-12-02,62976,pagada
585,141,FAC-202512-0000585,2025-12-07,2025-12-24,61234,pagada
586,141,FAC-202602-0000586,2026-02-18,2026-03-02,57620,pagada
587,141,FAC-202603-0000587,2026-03-19,2026-04-06,64993,pagada
589,141,FAC-202511-0000589,2025-11-21,2025-12-10,38937,pagada
590,142,FAC-202510-0000590,2025-10-23,2025-11-11,35911,pagada
591,142,FAC-202511-0000591,2025-11-23,2025-12-12,27094,pagada
592,142,FAC-202601-0000592,2026-01-13,2026-01-27,24680,pagada
593,143,FAC-202510-0000593,2025-10-18,2025-11-01,269397,vencida
594,143,FAC-202512-0000594,2025-12-19,2025-12-30,258284,pagada
595,143,FAC-202603-0000595,2026-03-02,2026-03-21,270047,pagada
596,143,FAC-202604-0000596,2026-04-12,2026-04-22,260936,pendiente
597,144,FAC-202510-0000597,2025-10-23,2025-11-05,30218,pendiente
598,144,FAC-202604-0000598,2026-04-15,2026-04-25,42058,pagada
600,145,FAC-202511-0000600,2025-11-01,2025-11-16,93840,pagada
601,145,FAC-202601-0000601,2026-01-20,2026-01-30,94402,pagada
602,145,FAC-202604-0000602,2026-04-03,2026-04-21,90788,pagada
603,146,FAC-202603-0000603,2026-03-09,2026-03-21,97724,vencida
605,147,FAC-202510-0000605,2025-10-22,2025-11-05,285804,pendiente
606,147,FAC-202603-0000606,2026-03-22,2026-04-10,279920,pagada
607,148,FAC-202603-0000607,2026-03-10,2026-03-21,157904,pagada
608,148,FAC-202510-0000608,2025-10-02,2025-10-16,42130,pagada
609,148,FAC-202604-0000609,2026-04-02,2026-04-17,52985,pendiente
610,148,FAC-202512-0000610,2025-12-06,2025-12-25,109965,pagada
611,148,FAC-202602-0000611,2026-02-03,2026-02-18,112805,pagada
612,148,FAC-202510-0000612,2025-10-06,2025-10-23,62544,pagada
613,148,FAC-202512-0000613,2025-12-19,2026-01-05,63078,pendiente
614,148,FAC-202602-0000614,2026-02-02,2026-02-13,52266,pagada
615,148,FAC-202603-0000615,2026-03-05,2026-03-15,64877,vencida
616,148,FAC-202604-0000616,2026-04-13,2026-04-26,58266,pagada
617,149,FAC-202604-0000617,2026-04-09,2026-04-24,31549,pagada
618,150,FAC-202510-0000618,2025-10-13,2025-10-27,198556,pagada
619,150,FAC-202511-0000619,2025-11-04,2025-11-20,199249,pendiente
620,150,FAC-202602-0000620,2026-02-04,2026-02-17,197792,pagada
621,150,FAC-202603-0000621,2026-03-01,2026-03-11,211636,pagada
623,151,FAC-202604-0000623,2026-04-04,2026-04-14,119793,pagada
624,152,FAC-202601-0000624,2026-01-11,2026-01-22,47422,pagada
625,152,FAC-202602-0000625,2026-02-18,2026-02-28,38485,vencida
626,152,FAC-202604-0000626,2026-04-16,2026-05-04,41222,vencida
627,152,FAC-202511-0000627,2025-11-07,2025-11-21,84217,pagada
628,152,FAC-202512-0000628,2025-12-16,2025-12-29,87203,pagada
629,152,FAC-202603-0000629,2026-03-06,2026-03-22,87671,pagada
630,152,FAC-202604-0000630,2026-04-12,2026-04-25,86469,pagada
631,153,FAC-202510-0000631,2025-10-10,2025-10-27,34014,pagada
632,153,FAC-202511-0000632,2025-11-15,2025-12-04,36833,en_mora
633,153,FAC-202512-0000633,2025-12-15,2025-12-25,28988,pagada
634,153,FAC-202603-0000634,2026-03-09,2026-03-22,32541,pendiente
635,153,FAC-202604-0000635,2026-04-09,2026-04-19,31377,pagada
636,154,FAC-202510-0000636,2025-10-04,2025-10-22,30563,pagada
637,154,FAC-202510-0000637,2025-10-06,2025-10-18,327907,pagada
638,154,FAC-202512-0000638,2025-12-23,2026-01-07,332504,vencida
639,154,FAC-202601-0000639,2026-01-05,2026-01-20,336799,vencida
640,154,FAC-202602-0000640,2026-02-24,2026-03-10,336697,pendiente
641,154,FAC-202604-0000641,2026-04-07,2026-04-20,331159,pagada
642,154,FAC-202510-0000642,2025-10-05,2025-10-23,67349,pagada
643,155,FAC-202510-0000643,2025-10-24,2025-11-09,28237,pendiente
644,155,FAC-202602-0000644,2026-02-01,2026-02-11,31066,pagada
645,155,FAC-202510-0000645,2025-10-09,2025-10-25,237601,vencida
646,155,FAC-202511-0000646,2025-11-21,2025-12-09,242321,pagada
647,155,FAC-202602-0000647,2026-02-12,2026-03-03,236126,pendiente
648,156,FAC-202510-0000648,2025-10-10,2025-10-29,67534,pagada
649,156,FAC-202512-0000649,2025-12-21,2026-01-02,47791,pendiente
650,156,FAC-202602-0000650,2026-02-06,2026-02-21,42493,pagada
651,157,FAC-202510-0000651,2025-10-16,2025-11-03,35362,pendiente
652,157,FAC-202604-0000652,2026-04-24,2026-05-12,36035,pendiente
653,157,FAC-202510-0000653,2025-10-06,2025-10-17,293923,vencida
654,157,FAC-202510-0000654,2025-10-13,2025-10-29,77468,pagada
655,157,FAC-202512-0000655,2025-12-07,2025-12-23,72583,pagada
656,157,FAC-202604-0000656,2026-04-03,2026-04-15,72559,pagada
657,158,FAC-202510-0000657,2025-10-10,2025-10-24,67765,pagada
658,158,FAC-202602-0000658,2026-02-10,2026-02-24,68662,pagada
659,159,FAC-202510-0000659,2025-10-07,2025-10-23,136408,pagada
660,159,FAC-202512-0000660,2025-12-20,2025-12-30,118387,pagada
661,160,FAC-202510-0000661,2025-10-16,2025-11-03,99794,pendiente
663,160,FAC-202602-0000663,2026-02-10,2026-02-25,111216,pagada
664,160,FAC-202603-0000664,2026-03-08,2026-03-21,110186,pagada
665,160,FAC-202604-0000665,2026-04-08,2026-04-18,117008,pagada
666,161,FAC-202510-0000666,2025-10-24,2025-11-07,35332,en_mora
667,161,FAC-202512-0000667,2025-12-22,2026-01-05,41042,pagada
668,162,FAC-202510-0000668,2025-10-09,2025-10-22,80879,pagada
669,162,FAC-202511-0000669,2025-11-04,2025-11-19,91044,pendiente
670,163,FAC-202603-0000670,2026-03-04,2026-03-22,68242,pagada
673,163,FAC-202512-0000673,2025-12-01,2025-12-11,176394,pendiente
674,163,FAC-202603-0000674,2026-03-08,2026-03-18,191810,vencida
675,164,FAC-202512-0000675,2025-12-17,2025-12-30,89374,pagada
676,164,FAC-202601-0000676,2026-01-13,2026-01-28,84500,vencida
677,164,FAC-202604-0000677,2026-04-05,2026-04-18,94093,vencida
678,164,FAC-202510-0000678,2025-10-21,2025-11-08,55974,pagada
679,164,FAC-202512-0000679,2025-12-07,2025-12-18,64397,pagada
680,164,FAC-202601-0000680,2026-01-18,2026-02-02,47990,pagada
681,164,FAC-202604-0000681,2026-04-08,2026-04-23,56530,vencida
682,165,FAC-202510-0000682,2025-10-19,2025-10-29,57244,pagada
683,165,FAC-202512-0000683,2025-12-17,2026-01-01,59542,pagada
684,165,FAC-202602-0000684,2026-02-15,2026-02-26,56883,pagada
685,165,FAC-202604-0000685,2026-04-23,2026-05-09,64206,vencida
686,165,FAC-202510-0000686,2025-10-01,2025-10-19,47649,pagada
687,165,FAC-202604-0000687,2026-04-14,2026-04-26,33197,pagada
688,165,FAC-202602-0000688,2026-02-13,2026-02-27,87332,pagada
689,165,FAC-202603-0000689,2026-03-08,2026-03-19,77881,vencida
690,166,FAC-202510-0000690,2025-10-01,2025-10-15,43620,pagada
691,166,FAC-202601-0000691,2026-01-22,2026-02-02,57892,pagada
692,166,FAC-202603-0000692,2026-03-16,2026-03-29,51347,pagada
693,166,FAC-202510-0000693,2025-10-04,2025-10-15,84103,pagada
694,166,FAC-202512-0000694,2025-12-23,2026-01-09,84633,en_mora
695,166,FAC-202601-0000695,2026-01-02,2026-01-12,91072,pagada
696,166,FAC-202603-0000696,2026-03-10,2026-03-25,93025,pagada
697,166,FAC-202510-0000697,2025-10-20,2025-11-04,41635,pagada
698,166,FAC-202512-0000698,2025-12-02,2025-12-12,37448,pagada
699,168,FAC-202510-0000699,2025-10-01,2025-10-19,145842,pagada
700,168,FAC-202604-0000700,2026-04-04,2026-04-15,137682,vencida
701,168,FAC-202511-0000701,2025-11-15,2025-11-28,35657,pendiente
702,169,FAC-202510-0000702,2025-10-04,2025-10-16,82617,pagada
703,169,FAC-202512-0000703,2025-12-04,2025-12-15,95224,pagada
704,169,FAC-202602-0000704,2026-02-06,2026-02-21,95719,pagada
705,169,FAC-202603-0000705,2026-03-06,2026-03-24,94720,pagada
706,170,FAC-202510-0000706,2025-10-17,2025-10-30,268275,pagada
707,170,FAC-202511-0000707,2025-11-21,2025-12-02,268954,pagada
708,170,FAC-202601-0000708,2026-01-01,2026-01-19,258807,pendiente
709,170,FAC-202602-0000709,2026-02-08,2026-02-20,259213,pagada
710,170,FAC-202603-0000710,2026-03-16,2026-04-03,63242,vencida
711,170,FAC-202604-0000711,2026-04-13,2026-04-25,58375,pendiente
713,170,FAC-202511-0000713,2025-11-09,2025-11-22,71448,vencida
714,170,FAC-202602-0000714,2026-02-05,2026-02-15,66763,pagada
715,170,FAC-202603-0000715,2026-03-13,2026-03-24,73527,pagada
716,171,FAC-202510-0000716,2025-10-15,2025-10-28,29203,vencida
717,172,FAC-202512-0000717,2025-12-22,2026-01-03,28015,pagada
718,172,FAC-202604-0000718,2026-04-09,2026-04-24,16928,pagada
720,173,FAC-202603-0000720,2026-03-07,2026-03-22,19432,vencida
722,174,FAC-202603-0000722,2026-03-05,2026-03-20,37804,en_mora
723,175,FAC-202510-0000723,2025-10-23,2025-11-03,182326,pendiente
724,175,FAC-202601-0000724,2026-01-20,2026-02-06,179119,pagada
725,176,FAC-202601-0000725,2026-01-02,2026-01-17,26487,pagada
726,176,FAC-202602-0000726,2026-02-18,2026-03-05,29816,pagada
727,176,FAC-202603-0000727,2026-03-05,2026-03-20,32659,pagada
728,176,FAC-202604-0000728,2026-04-10,2026-04-21,29041,pagada
729,176,FAC-202510-0000729,2025-10-18,2025-10-29,122486,vencida
730,176,FAC-202602-0000730,2026-02-06,2026-02-22,127267,pagada
731,176,FAC-202603-0000731,2026-03-17,2026-03-30,128097,pagada
732,177,FAC-202604-0000732,2026-04-11,2026-04-24,162668,pagada
733,177,FAC-202604-0000733,2026-04-18,2026-04-29,118052,pagada
735,178,FAC-202511-0000735,2025-11-05,2025-11-20,39985,pendiente
736,178,FAC-202603-0000736,2026-03-23,2026-04-07,32900,vencida
737,179,FAC-202510-0000737,2025-10-06,2025-10-18,92941,pendiente
738,179,FAC-202512-0000738,2025-12-06,2025-12-19,101793,pagada
739,179,FAC-202601-0000739,2026-01-19,2026-02-03,84100,pagada
740,179,FAC-202602-0000740,2026-02-14,2026-03-01,91541,pagada
741,179,FAC-202603-0000741,2026-03-17,2026-03-31,99827,pendiente
742,180,FAC-202510-0000742,2025-10-22,2025-11-10,208615,pendiente
743,180,FAC-202511-0000743,2025-11-20,2025-12-05,203434,pagada
744,180,FAC-202602-0000744,2026-02-17,2026-03-03,211907,vencida
745,181,FAC-202603-0000745,2026-03-06,2026-03-21,301021,pagada
746,181,FAC-202604-0000746,2026-04-20,2026-04-30,304541,pagada
747,181,FAC-202510-0000747,2025-10-09,2025-10-23,27960,pagada
748,181,FAC-202512-0000748,2025-12-09,2025-12-26,29744,pagada
749,181,FAC-202602-0000749,2026-02-13,2026-02-23,16451,pagada
750,181,FAC-202510-0000750,2025-10-09,2025-10-19,40462,pendiente
751,181,FAC-202512-0000751,2025-12-05,2025-12-22,26953,pendiente
752,181,FAC-202603-0000752,2026-03-07,2026-03-24,41867,pagada
753,182,FAC-202510-0000753,2025-10-16,2025-10-27,172950,pagada
754,182,FAC-202511-0000754,2025-11-16,2025-11-28,165141,pagada
755,182,FAC-202602-0000755,2026-02-02,2026-02-12,171414,pagada
756,182,FAC-202603-0000756,2026-03-02,2026-03-20,161682,pagada
757,182,FAC-202601-0000757,2026-01-18,2026-02-02,35832,pagada
758,182,FAC-202604-0000758,2026-04-03,2026-04-13,44711,pagada
759,183,FAC-202510-0000759,2025-10-20,2025-11-08,69847,pagada
760,183,FAC-202602-0000760,2026-02-16,2026-02-26,71732,pendiente
761,183,FAC-202604-0000761,2026-04-12,2026-04-30,71152,vencida
762,184,FAC-202510-0000762,2025-10-21,2025-11-01,23358,pagada
763,184,FAC-202510-0000763,2025-10-09,2025-10-25,61678,pagada
765,184,FAC-202603-0000765,2026-03-14,2026-03-30,74762,vencida
766,185,FAC-202510-0000766,2025-10-03,2025-10-19,227256,pagada
767,185,FAC-202511-0000767,2025-11-05,2025-11-20,234331,pendiente
768,185,FAC-202512-0000768,2025-12-03,2025-12-17,218486,pagada
769,185,FAC-202601-0000769,2026-01-16,2026-02-02,218542,en_mora
770,185,FAC-202603-0000770,2026-03-11,2026-03-23,220795,pendiente
771,185,FAC-202510-0000771,2025-10-23,2025-11-10,39648,pagada
772,185,FAC-202602-0000772,2026-02-18,2026-03-07,27017,pagada
773,185,FAC-202511-0000773,2025-11-10,2025-11-23,99493,pagada
774,185,FAC-202602-0000774,2026-02-21,2026-03-09,98857,pagada
776,186,FAC-202510-0000776,2025-10-11,2025-10-22,24567,pagada
777,186,FAC-202512-0000777,2025-12-10,2025-12-28,42083,pagada
778,186,FAC-202602-0000778,2026-02-08,2026-02-22,24229,en_mora
779,187,FAC-202510-0000779,2025-10-23,2025-11-10,85031,pagada
780,187,FAC-202512-0000780,2025-12-22,2026-01-03,102000,pagada
781,187,FAC-202601-0000781,2026-01-12,2026-01-22,102131,pagada
782,187,FAC-202602-0000782,2026-02-01,2026-02-17,89199,pagada
783,187,FAC-202603-0000783,2026-03-06,2026-03-16,94821,pagada
784,188,FAC-202603-0000784,2026-03-02,2026-03-12,27778,pagada
785,188,FAC-202603-0000785,2026-03-18,2026-03-28,30250,pagada
786,189,FAC-202510-0000786,2025-10-23,2025-11-08,60579,pagada
787,189,FAC-202512-0000787,2025-12-15,2025-12-26,58254,pagada
788,189,FAC-202602-0000788,2026-02-10,2026-02-24,55105,pagada
789,189,FAC-202510-0000789,2025-10-04,2025-10-18,166298,pagada
790,189,FAC-202602-0000790,2026-02-15,2026-03-05,170945,pagada
791,189,FAC-202603-0000791,2026-03-23,2026-04-04,162848,pagada
792,191,FAC-202602-0000792,2026-02-02,2026-02-21,34608,pendiente
793,191,FAC-202604-0000793,2026-04-09,2026-04-27,35264,pendiente
794,192,FAC-202603-0000794,2026-03-20,2026-04-08,99344,vencida
795,192,FAC-202602-0000795,2026-02-18,2026-02-28,187209,pagada
796,192,FAC-202603-0000796,2026-03-05,2026-03-22,172724,pagada
797,193,FAC-202510-0000797,2025-10-24,2025-11-07,95448,pagada
