"id_llamada","id_cliente","id_agente","id_departamento","id_caso","id_tipo_servicio","id_motivo","id_resultado","tipo_llamada","fecha_hora_inicio","fecha_hora_fin","duracion_segundos","tiempo_espera_segundos","canal","requiere_seguimiento"
"95665","10283","20","2","","2","4","1","entrante","2025-10-13 11:08:14","2025-10-13 11:15:50","456","125","telefono","0"
"48048","2686","115","2","24454","2","5","3","entrante","2025-10-13 11:09:43","2025-10-13 11:17:00","437","121","telefono","1"
"95889","25291","2","5","","5","14","6","entrante","2025-10-13 11:11:11","2025-10-13 11:15:34","263","120","telefono","1"
"121584","3487","67","3","","3","8","1","saliente","2025-10-13 11:11:54","2025-10-13 11:14:48","174","79","telefono","0"
"61575","12149","132","1","","1","3","1","entrante","2025-10-13 11:12:27","2025-10-13 11:15:25","178","56","voip","0"
"55449","14809","62","1","28171","1","2","6","entrante","2025-10-13 11:13:10","2025-10-13 11:15:19","129","27","campana","1"
"94898","17948","93","2","","2","6","1","entrante","2025-10-13 11:14:14","2025-10-13 11:18:50","276","84","telefono","0"
"104301","12307","104","5","","5","15","1","entrante","2025-10-13 11:15:02","2025-10-13 11:22:11","429","93","campana","0"
"119006","12972","51","5","","5","14","1","entrante","2025-10-13 11:15:45","2025-10-13 11:17:33","108","128","telefono","0"
"55322","2629","110","3","28112","3","8","1","entrante","2025-10-13 11:17:44","2025-10-13 11:19:58","134","129","telefono","0"
"64869","16285","137","5","","5","13","3","saliente","2025-10-13 11:18:47","2025-10-13 11:21:24","157","90","telefono","1"
"5374","15986","20","2","2715","2","4","6","entrante","2025-10-13 11:18:50","2025-10-13 11:28:33","583","12","telefono","1"
"48705","315","8","5","24771","5","14","6","entrante","2025-10-13 11:19:06","2025-10-13 11:22:03","177","104","telefono","1"
"85033","29322","116","2","","2","4","1","entrante","2025-10-13 11:20:01","2025-10-13 11:26:45","404","86","telefono","0"
"101035","17160","74","3","","3","7","1","saliente","2025-10-13 11:21:07","2025-10-13 11:25:34","267","74","telefono","0"
"104769","6959","137","5","","5","13","1","entrante","2025-10-13 11:21:32","2025-10-13 11:25:26","234","145","telefono","0"
"47217","6304","104","5","24037","5","14","1","entrante","2025-10-13 11:22:56","2025-10-13 11:31:34","518","76","telefono","0"
"1688","14212","93","2","856","2","6","1","entrante","2025-10-13 11:25:27","2025-10-13 11:34:42","555","69","voip","0"
"54610","3112","61","2","27761","2","5","6","entrante","2025-10-13 11:25:50","2025-10-13 11:34:02","492","144","campana","1"
"69250","4923","95","1","","1","3","1","entrante","2025-10-13 11:26:59","2025-10-13 11:32:37","338","37","telefono","0"
"37287","7330","105","5","18991","5","14","2","entrante","2025-10-13 11:27:25","2025-10-13 11:32:07","282","152","telefono","1"
"64703","29777","88","3","","3","8","1","saliente","2025-10-13 11:31:18","2025-10-13 11:33:26","128","57","telefono","0"
"110762","26294","23","2","","2","5","1","entrante","2025-10-13 11:32:33","2025-10-13 11:39:52","439","57","telefono","0"
"69594","22905","90","5","","5","13","1","saliente","2025-10-13 11:33:28","2025-10-13 11:36:44","196","108","voip","0"
"83187","26700","45","2","","2","6","6","entrante","2025-10-13 11:39:05","2025-10-13 11:43:21","256","48","telefono","1"
"122922","6758","","4","","4","12","5","saliente","2025-10-13 11:39:09","2025-10-13 11:40:05","56","0","telefono","0"
"100825","3312","107","2","","2","6","6","entrante","2025-10-13 11:40:54","2025-10-13 11:45:59","305","126","telefono","1"
"81484","29059","33","2","","2","6","1","entrante","2025-10-13 11:41:04","2025-10-13 11:51:04","600","110","telefono","0"
"45633","7741","111","5","23226","5","14","1","entrante","2025-10-13 11:42:05","2025-10-13 11:44:58","173","0","telefono","0"
"18138","6950","170","1","9187","1","3","3","entrante","2025-10-13 11:42:20","2025-10-13 11:45:51","211","88","telefono","1"
"91435","26113","107","2","","2","5","1","entrante","2025-10-13 11:42:26","2025-10-13 11:49:24","418","86","voip","0"
"65704","20564","165","5","","5","15","1","saliente","2025-10-13 11:43:41","2025-10-13 11:46:09","148","90","campana","0"
"109011","15197","","5","","5","14","4","entrante","2025-10-13 11:43:44","2025-10-13 11:44:29","45","78","telefono","0"
"101445","20498","21","1","","1","3","1","entrante","2025-10-13 11:47:51","2025-10-13 11:51:50","239","62","telefono","0"
"90952","1916","","1","","1","2","5","entrante","2025-10-13 11:48:04","2025-10-13 11:48:30","26","101","telefono","0"
"73205","12463","4","5","","5","13","1","entrante","2025-10-13 11:48:56","2025-10-13 11:52:53","237","39","telefono","0"
"75712","19115","169","5","","5","13","1","entrante","2025-10-13 11:49:32","2025-10-13 11:53:29","237","60","voip","0"
"65043","19423","52","2","","2","6","1","entrante","2025-10-13 11:54:53","2025-10-13 12:03:59","546","104","telefono","0"
"47212","2220","175","1","24034","1","1","3","entrante","2025-10-13 11:56:10","2025-10-13 11:59:01","171","16","campana","1"
"35300","4268","104","5","17965","5","14","3","entrante","2025-10-13 11:57:16","2025-10-13 11:59:53","157","152","telefono","1"
"64914","7980","165","5","","5","14","6","entrante","2025-10-13 11:58:39","2025-10-13 12:02:15","216","135","telefono","1"
"36841","23734","138","4","18756","4","12","1","entrante","2025-10-13 12:00:05","2025-10-13 12:06:02","357","56","telefono","0"
"97401","15827","","4","","4","10","5","saliente","2025-10-13 12:00:56","2025-10-13 12:01:29","33","21","voip","0"
"54852","20647","120","4","27887","4","12","1","entrante","2025-10-13 12:01:03","2025-10-13 12:04:18","195","48","telefono","0"
"114060","21930","13","3","","3","9","1","entrante","2025-10-13 12:01:07","2025-10-13 12:03:02","115","97","telefono","0"
"95038","22927","71","2","","2","4","1","entrante","2025-10-13 12:01:35","2025-10-13 12:10:19","524","140","telefono","0"
"60076","24563","41","4","","4","11","3","saliente","2025-10-13 12:01:52","2025-10-13 12:06:35","283","69","telefono","1"
"7180","21155","111","5","3637","5","15","1","entrante","2025-10-13 12:02:35","2025-10-13 12:04:52","137","79","telefono","0"
"61871","12128","121","2","","2","6","1","entrante","2025-10-13 12:03:53","2025-10-13 12:08:53","300","103","telefono","0"
"26013","1341","1","1","13215","1","3","1","entrante","2025-10-13 12:07:33","2025-10-13 12:13:12","339","84","campana","0"
"64801","106","161","3","","3","9","1","entrante","2025-10-13 12:10:32","2025-10-13 12:15:52","320","86","telefono","0"
"3004","20610","85","1","1541","1","2","1","entrante","2025-10-13 12:14:11","2025-10-13 12:17:14","183","86","telefono","0"
"41659","27996","19","2","21227","2","6","3","entrante","2025-10-13 12:16:48","2025-10-13 12:23:19","391","64","telefono","1"
"58865","27521","29","2","","2","6","3","entrante","2025-10-13 12:17:18","2025-10-13 12:21:06","228","118","telefono","1"
"70912","7793","106","3","","3","7","3","saliente","2025-10-13 12:18:39","2025-10-13 12:22:42","243","24","telefono","1"
"88570","26779","109","4","","4","12","6","saliente","2025-10-13 12:18:43","2025-10-13 12:22:05","202","99","voip","1"
"117134","28163","137","5","","5","15","6","entrante","2025-10-13 12:22:30","2025-10-13 12:24:26","116","132","telefono","1"
"86366","23669","163","3","","3","7","7","saliente","2025-10-13 12:26:21","2025-10-13 12:28:03","102","49","telefono","0"
"75153","9626","180","2","","2","4","1","entrante","2025-10-13 12:26:22","2025-10-13 12:39:45","803","96","telefono","0"
"14562","4700","28","4","7368","4","11","1","saliente","2025-10-13 12:26:26","2025-10-13 12:30:24","238","99","voip","0"
"92711","19160","130","1","","1","3","1","saliente","2025-10-13 12:27:13","2025-10-13 12:30:37","204","104","voip","0"
"65358","12225","57","5","","5","14","1","saliente","2025-10-13 12:29:14","2025-10-13 12:34:27","313","107","telefono","0"
"104439","29910","120","4","","4","11","1","saliente","2025-10-13 12:29:42","2025-10-13 12:32:05","143","9","telefono","0"
"113835","28888","64","2","","2","4","1","entrante","2025-10-13 12:30:50","2025-10-13 12:34:57","247","69","voip","0"
"64108","13336","33","2","","2","5","1","entrante","2025-10-13 12:34:58","2025-10-13 12:41:45","407","29","telefono","0"
"109496","2735","16","4","","4","10","1","saliente","2025-10-13 12:36:21","2025-10-13 12:40:19","238","55","telefono","0"
"104729","18003","162","5","","5","15","1","entrante","2025-10-13 12:36:25","2025-10-13 12:40:56","271","143","telefono","0"
"5598","17436","159","1","2827","1","1","1","entrante","2025-10-13 12:40:12","2025-10-13 12:45:07","295","168","telefono","0"
"77768","8689","59","3","","3","7","7","entrante","2025-10-13 12:41:21","2025-10-13 12:46:48","327","59","telefono","0"
"64001","1761","22","5","","5","15","6","entrante","2025-10-13 12:41:38","2025-10-13 12:43:59","141","134","voip","1"
"103579","11243","144","5","","5","15","1","entrante","2025-10-13 12:43:44","2025-10-13 12:48:21","277","88","voip","0"
"82008","24687","109","4","","4","12","1","saliente","2025-10-13 12:46:36","2025-10-13 12:49:30","174","99","voip","0"
"83803","18338","17","5","","5","14","1","saliente","2025-10-13 12:47:16","2025-10-13 12:55:22","486","43","campana","0"
"44275","23205","45","2","22516","2","4","1","entrante","2025-10-13 12:47:16","2025-10-13 12:58:50","694","142","telefono","0"
"84208","25562","62","1","","1","1","3","entrante","2025-10-13 12:49:29","2025-10-13 12:54:37","308","72","telefono","1"
"78566","17751","58","4","","4","12","1","entrante","2025-10-13 12:50:23","2025-10-13 12:52:49","146","63","telefono","0"
"116994","25816","97","5","","5","13","1","entrante","2025-10-13 12:55:37","2025-10-13 12:59:39","242","117","telefono","0"
"117496","13360","1","1","","1","2","1","entrante","2025-10-13 12:56:10","2025-10-13 12:58:27","137","43","telefono","0"
"80890","5543","","2","","2","4","4","entrante","2025-10-13 12:57:18","2025-10-13 12:58:22","64","87","telefono","0"
"85380","18028","135","5","","5","13","1","entrante","2025-10-13 12:58:12","2025-10-13 12:59:49","97","73","voip","0"
"116285","18901","87","1","","1","2","1","saliente","2025-10-13 13:00:41","2025-10-13 13:05:44","303","71","telefono","0"
"108538","21099","9","3","","3","8","6","entrante","2025-10-13 13:06:47","2025-10-13 13:08:39","112","60","telefono","1"
"102112","24645","66","3","","3","9","1","entrante","2025-10-13 13:07:12","2025-10-13 13:09:17","125","96","telefono","0"
"100348","2679","165","5","","5","13","3","entrante","2025-10-13 13:09:58","2025-10-13 13:12:56","178","148","voip","1"
"59371","9304","32","5","","5","14","1","entrante","2025-10-13 13:10:16","2025-10-13 13:14:13","237","103","telefono","0"
"63557","26410","65","4","","4","12","3","saliente","2025-10-13 13:10:40","2025-10-13 13:13:43","183","39","telefono","1"
"123920","21608","110","3","","3","7","1","saliente","2025-10-13 13:10:59","2025-10-13 13:13:21","142","27","telefono","0"
"63545","9883","87","1","","1","2","1","entrante","2025-10-13 13:14:27","2025-10-13 13:19:55","328","60","telefono","0"
"1761","18411","111","5","899","5","15","3","entrante","2025-10-13 13:15:52","2025-10-13 13:20:07","255","63","telefono","1"
"29133","28783","135","5","14777","5","14","2","entrante","2025-10-13 13:16:13","2025-10-13 13:25:50","577","0","campana","1"
"8908","7906","2","5","4508","5","14","6","entrante","2025-10-13 13:19:14","2025-10-13 13:27:26","492","138","telefono","1"
"122791","21648","71","2","","2","5","1","entrante","2025-10-13 13:20:48","2025-10-13 13:31:38","650","83","telefono","0"
"110225","9047","165","5","","5","13","1","saliente","2025-10-13 13:21:07","2025-10-13 13:26:49","342","101","telefono","0"
"115513","11232","137","5","","5","15","1","entrante","2025-10-13 13:23:32","2025-10-13 13:27:29","237","91","telefono","0"
"98346","17297","162","5","","5","14","1","entrante","2025-10-13 13:23:40","2025-10-13 13:27:37","237","68","telefono","0"
"31232","741","22","5","15851","5","13","3","entrante","2025-10-13 13:26:58","2025-10-13 13:32:56","358","121","telefono","1"
"34468","4971","78","1","17539","1","1","1","entrante","2025-10-13 13:28:43","2025-10-13 13:32:18","215","76","campana","0"
"109083","27926","133","1","","1","2","3","entrante","2025-10-13 13:28:44","2025-10-13 13:32:00","196","108","telefono","1"
"107915","6098","","3","","3","9","5","entrante","2025-10-13 13:30:03","2025-10-13 13:30:27","24","118","telefono","0"
"96702","37","","1","","1","3","4","entrante","2025-10-13 13:30:25","2025-10-13 13:31:20","55","76","voip","0"
"102722","21401","170","1","","1","3","6","entrante","2025-10-13 13:32:21","2025-10-13 13:36:11","230","70","telefono","1"
"48497","7796","90","5","24661","5","13","1","entrante","2025-10-13 13:35:55","2025-10-13 13:39:54","239","170","telefono","0"
"2455","8175","117","2","1253","2","4","1","entrante","2025-10-13 13:36:15","2025-10-13 13:41:56","341","96","telefono","0"
"117102","13116","162","5","","5","15","1","entrante","2025-10-13 13:39:25","2025-10-13 13:42:41","196","71","telefono","0"
"85796","17242","169","5","","5","14","1","entrante","2025-10-13 13:41:16","2025-10-13 13:45:08","232","31","telefono","0"
"107231","22301","90","5","","5","14","3","entrante","2025-10-13 13:41:49","2025-10-13 13:44:28","159","86","voip","1"
"124059","16505","21","1","","1","2","1","entrante","2025-10-13 13:42:53","2025-10-13 13:45:17","144","95","telefono","0"
"99278","14139","1","1","","1","3","1","entrante","2025-10-13 13:43:22","2025-10-13 13:46:52","210","118","telefono","0"
"123715","6218","75","5","","5","15","3","entrante","2025-10-13 13:47:13","2025-10-13 13:50:09","176","105","telefono","1"
"88964","13417","92","1","","1","1","3","entrante","2025-10-13 13:49:20","2025-10-13 13:53:02","222","90","telefono","1"
"101354","23403","97","5","","5","13","1","saliente","2025-10-13 13:53:15","2025-10-13 13:59:07","352","85","campana","0"
"9731","28492","101","3","4924","3","8","1","entrante","2025-10-13 13:58:34","2025-10-13 14:02:07","213","100","telefono","0"
"111365","29691","106","3","","3","8","6","entrante","2025-10-13 13:59:01","2025-10-13 14:02:41","220","48","telefono","1"
"28534","29740","31","4","14473","4","11","6","saliente","2025-10-13 14:02:18","2025-10-13 14:05:49","211","64","voip","1"
"3355","14191","40","1","1704","1","1","1","entrante","2025-10-13 14:02:19","2025-10-13 14:06:37","258","123","telefono","0"
"408","8146","53","1","199","1","1","3","entrante","2025-10-13 14:03:59","2025-10-13 14:13:47","588","92","voip","1"
"117534","12351","105","5","","5","13","1","saliente","2025-10-13 14:04:42","2025-10-13 14:10:47","365","59","telefono","0"
"14078","24598","178","4","7122","4","12","1","saliente","2025-10-13 14:05:05","2025-10-13 14:08:45","220","0","telefono","0"
"79928","23016","15","3","","3","9","7","entrante","2025-10-13 14:07:52","2025-10-13 14:11:35","223","111","telefono","0"
"79717","47","126","5","","5","13","1","saliente","2025-10-13 14:07:58","2025-10-13 14:11:10","192","132","telefono","0"
"84636","12726","92","1","","1","3","1","saliente","2025-10-13 14:08:54","2025-10-13 14:12:13","199","91","voip","0"
"6700","18954","105","5","3388","5","15","1","entrante","2025-10-13 14:09:58","2025-10-13 14:14:46","288","184","telefono","0"
"111125","16599","26","5","","5","13","1","entrante","2025-10-13 14:15:56","2025-10-13 14:18:00","124","116","campana","0"
"55762","8184","99","1","28319","1","3","2","entrante","2025-10-13 14:16:05","2025-10-13 14:19:40","215","89","telefono","1"
"117036","10646","30","1","","1","2","1","saliente","2025-10-13 14:21:45","2025-10-13 14:25:58","253","75","voip","0"
"21011","27683","","2","10667","2","5","4","entrante","2025-10-13 14:22:42","2025-10-13 14:23:40","58","144","telefono","0"
"60465","19894","4","5","","5","15","3","saliente","2025-10-13 14:24:56","2025-10-13 14:28:58","242","121","campana","1"
"13715","16643","93","2","6945","2","5","6","entrante","2025-10-13 14:26:36","2025-10-13 14:33:43","427","116","telefono","1"
"30781","8266","129","1","15617","1","3","1","entrante","2025-10-13 14:26:43","2025-10-13 14:29:03","140","76","voip","0"
"95227","29881","3","2","","2","4","1","entrante","2025-10-13 14:26:55","2025-10-13 14:33:00","365","105","campana","0"
"76898","21147","59","3","","3","8","3","entrante","2025-10-13 14:27:49","2025-10-13 14:31:36","227","113","telefono","1"
"108920","873","164","2","","2","5","1","entrante","2025-10-13 14:27:52","2025-10-13 14:34:13","381","14","telefono","0"
"9520","7980","27","1","4822","1","2","3","entrante","2025-10-13 14:28:05","2025-10-13 14:30:59","174","94","campana","1"
"115553","6488","83","3","","3","9","1","entrante","2025-10-13 14:28:37","2025-10-13 14:31:09","152","0","telefono","0"
"85948","14499","32","5","","5","15","1","entrante","2025-10-13 14:29:05","2025-10-13 14:32:10","185","44","voip","0"
