id_caso,id_cliente,id_tipo_servicio,id_motivo,descripcion_caso,fecha_apertura,fecha_cierre,estado_caso,resuelto_primer_contacto,prioridad
241,1096,2,6,Caso 241 asociado a motivo 6,2026-03-06 10:48:22,2026-03-20 18:48:22,cerrado,1,baja
242,3405,1,1,Caso 242 asociado a motivo 1,2026-01-14 10:23:28,2026-01-16 18:23:28,cerrado,1,media
243,1383,5,15,Caso 243 asociado a motivo 15,2025-10-28 15:14:42,,en_proceso,0,alta
244,19155,5,15,Caso 244 asociado a motivo 15,2026-03-18 14:02:43,,en_proceso,0,alta
245,19104,2,6,Caso 245 asociado a motivo 6,2026-01-30 15:22:40,2026-02-15 16:22:40,cerrado,0,media
246,28015,2,6,Caso 246 asociado a motivo 6,2025-12-02 08:40:52,,en_proceso,0,media
247,17705,3,8,Caso 247 asociado a motivo 8,2025-10-27 10:09:59,2025-10-28 14:09:59,cerrado,1,media
248,12332,2,6,Caso 248 asociado a motivo 6,2025-10-22 13:14:11,2025-10-29 18:14:11,cerrado,0,alta
249,11102,2,5,Caso 249 asociado a motivo 5,2025-11-28 16:08:22,,en_proceso,0,critica
250,10830,2,4,Caso 250 asociado a motivo 4,2026-01-21 10:01:31,2026-02-05 14:01:31,cerrado,0,media
251,667,5,13,Caso 251 asociado a motivo 13,2026-03-10 17:56:00,2026-03-25 00:56:00,cerrado,1,baja
252,14647,1,3,Caso 252 asociado a motivo 3,2025-12-29 12:05:42,2026-01-12 22:05:42,cerrado,0,baja
253,6178,2,6,Caso 253 asociado a motivo 6,2025-10-27 14:08:45,2025-11-03 22:08:45,cerrado,0,media
254,11732,5,15,Caso 254 asociado a motivo 15,2026-01-22 20:55:44,,en_proceso,0,baja
255,10720,4,12,Caso 255 asociado a motivo 12,2025-11-24 18:37:22,2025-12-11 02:37:22,cerrado,1,baja
256,25428,4,12,Caso 256 asociado a motivo 12,2026-03-06 11:17:36,2026-03-20 15:17:36,cerrado,0,media
257,12066,1,2,Caso 257 asociado a motivo 2,2026-01-26 23:18:41,2026-02-02 02:18:41,cerrado,1,baja
258,12739,5,15,Caso 258 asociado a motivo 15,2026-03-05 18:04:13,2026-03-20 05:04:13,cerrado,1,baja
259,15481,2,5,Caso 259 asociado a motivo 5,2026-02-22 18:49:08,2026-02-24 03:49:08,cerrado,1,media
260,18309,2,6,Caso 260 asociado a motivo 6,2026-03-24 08:41:45,2026-04-10 11:41:45,cerrado,1,media
261,26227,4,11,Caso 261 asociado a motivo 11,2025-11-12 20:24:14,2025-11-19 05:24:14,cerrado,1,alta
262,8419,3,7,Caso 262 asociado a motivo 7,2026-04-11 07:21:17,2026-04-20 18:21:17,cerrado,0,baja
263,5041,1,2,Caso 263 asociado a motivo 2,2025-12-12 10:39:45,2025-12-31 11:39:45,cerrado,1,media
264,14248,1,2,Caso 264 asociado a motivo 2,2025-12-03 19:35:34,2025-12-21 04:35:34,cerrado,0,alta
265,9978,3,8,Caso 265 asociado a motivo 8,2026-03-06 06:31:16,2026-03-23 14:31:16,cancelado,0,baja
266,12654,5,13,Caso 266 asociado a motivo 13,2026-02-15 09:16:10,2026-03-07 20:16:10,cerrado,1,critica
267,25805,4,10,Caso 267 asociado a motivo 10,2025-11-18 08:34:36,2025-11-21 13:34:36,cerrado,0,media
268,29378,2,5,Caso 268 asociado a motivo 5,2026-03-28 15:27:24,2026-04-16 21:27:24,cerrado,0,baja
269,29346,1,2,Caso 269 asociado a motivo 2,2025-12-03 10:33:51,,en_proceso,0,critica
270,1439,1,2,Caso 270 asociado a motivo 2,2026-01-30 00:25:04,2026-02-07 02:25:04,cerrado,1,baja
271,9108,3,7,Caso 271 asociado a motivo 7,2025-12-04 08:40:55,2025-12-15 12:40:55,cerrado,0,baja
272,19942,5,14,Caso 272 asociado a motivo 14,2026-03-14 11:58:45,,en_proceso,0,media
273,16844,3,8,Caso 273 asociado a motivo 8,2025-11-21 08:08:39,,en_proceso,0,baja
274,25156,5,14,Caso 274 asociado a motivo 14,2025-11-24 17:44:29,2025-11-27 17:44:29,cerrado,1,media
275,5088,2,4,Caso 275 asociado a motivo 4,2025-12-18 15:00:00,,en_proceso,0,baja
276,24253,3,7,Caso 276 asociado a motivo 7,2025-11-07 17:57:04,2025-11-19 21:57:04,cerrado,0,alta
277,27585,1,3,Caso 277 asociado a motivo 3,2026-03-18 16:24:59,2026-03-26 23:24:59,cerrado,0,baja
278,25934,2,5,Caso 278 asociado a motivo 5,2026-02-06 08:02:26,2026-02-20 16:02:26,cerrado,0,media
279,9858,1,3,Caso 279 asociado a motivo 3,2025-12-13 10:11:42,,en_proceso,0,media
280,20619,1,2,Caso 280 asociado a motivo 2,2026-01-26 15:30:33,2026-02-12 21:30:33,cerrado,0,media
281,12940,3,9,Caso 281 asociado a motivo 9,2026-03-21 11:24:05,,en_proceso,0,baja
282,3717,2,4,Caso 282 asociado a motivo 4,2026-01-27 15:52:45,,en_proceso,0,alta
283,6051,1,3,Caso 283 asociado a motivo 3,2025-10-21 12:27:36,2025-10-31 19:27:36,cerrado,1,alta
284,24703,5,14,Caso 284 asociado a motivo 14,2025-10-21 15:38:13,,en_proceso,0,baja
285,13090,1,1,Caso 285 asociado a motivo 1,2026-03-06 01:52:28,2026-03-12 04:52:28,cancelado,0,baja
286,15734,5,14,Caso 286 asociado a motivo 14,2026-01-21 09:51:04,2026-01-29 16:51:04,cerrado,1,baja
287,254,1,1,Caso 287 asociado a motivo 1,2025-11-18 16:05:33,2025-11-20 18:05:33,cerrado,1,media
288,2743,2,6,Caso 288 asociado a motivo 6,2025-12-15 13:07:26,2025-12-29 15:07:26,cerrado,0,baja
289,24346,3,9,Caso 289 asociado a motivo 9,2026-02-16 10:34:16,,en_proceso,0,baja
290,6741,5,15,Caso 290 asociado a motivo 15,2026-04-08 08:29:14,2026-04-09 19:29:14,cerrado,1,media
291,13495,2,6,Caso 291 asociado a motivo 6,2026-04-07 11:04:18,2026-04-18 14:04:18,cancelado,0,critica
292,22716,5,15,Caso 292 asociado a motivo 15,2026-02-17 15:09:37,2026-03-08 00:09:37,cerrado,1,alta
293,20553,1,3,Caso 293 asociado a motivo 3,2026-02-11 08:30:33,,en_proceso,0,alta
294,14273,5,14,Caso 294 asociado a motivo 14,2025-12-22 12:46:41,2026-01-05 18:46:41,cerrado,0,alta
295,6489,2,5,Caso 295 asociado a motivo 5,2026-02-27 13:48:45,,en_proceso,0,media
296,13984,1,1,Caso 296 asociado a motivo 1,2026-02-19 16:17:03,,en_proceso,0,alta
297,27239,1,2,Caso 297 asociado a motivo 2,2026-01-21 11:44:17,2026-02-10 20:44:17,cerrado,1,media
298,10724,5,15,Caso 298 asociado a motivo 15,2026-03-05 09:49:20,2026-03-17 11:49:20,cerrado,0,baja
299,17162,1,1,Caso 299 asociado a motivo 1,2025-10-24 10:28:22,2025-10-28 20:28:22,cerrado,1,alta
300,11189,1,3,Caso 300 asociado a motivo 3,2026-03-21 12:44:31,2026-03-28 12:44:31,cerrado,1,media
301,14411,2,5,Caso 301 asociado a motivo 5,2026-04-09 06:55:38,2026-04-11 06:55:38,cerrado,0,media
302,15850,2,5,Caso 302 asociado a motivo 5,2026-01-26 10:50:40,,en_proceso,0,media
303,11259,5,13,Caso 303 asociado a motivo 13,2025-11-21 14:06:10,2025-11-21 17:06:10,cerrado,0,baja
304,17255,3,8,Caso 304 asociado a motivo 8,2025-12-09 16:59:36,2025-12-29 03:59:36,cerrado,1,media
305,16979,2,6,Caso 305 asociado a motivo 6,2025-10-24 09:58:42,2025-10-27 13:58:42,cerrado,1,media
306,4118,1,1,Caso 306 asociado a motivo 1,2026-03-07 08:00:45,2026-03-14 19:00:45,cerrado,0,media
307,29554,1,1,Caso 307 asociado a motivo 1,2025-10-27 14:38:28,2025-10-29 17:38:28,cerrado,1,media
308,27940,3,7,Caso 308 asociado a motivo 7,2026-01-15 06:27:40,2026-01-29 10:27:40,cerrado,1,baja
309,269,5,15,Caso 309 asociado a motivo 15,2025-11-10 00:54:05,2025-11-10 09:54:05,cerrado,1,media
310,21674,1,1,Caso 310 asociado a motivo 1,2026-01-20 18:30:55,2026-01-28 02:30:55,cerrado,1,baja
311,10177,1,3,Caso 311 asociado a motivo 3,2026-02-03 09:08:39,2026-02-15 17:08:39,cerrado,1,baja
312,4397,1,2,Caso 312 asociado a motivo 2,2025-12-02 07:50:05,2025-12-06 14:50:05,cerrado,1,media
313,18512,2,6,Caso 313 asociado a motivo 6,2025-12-07 07:33:39,,en_proceso,0,media
314,7475,2,6,Caso 314 asociado a motivo 6,2025-11-12 08:49:10,,en_proceso,0,baja
315,889,1,3,Caso 315 asociado a motivo 3,2025-12-12 16:54:22,,en_proceso,0,alta
316,13141,2,6,Caso 316 asociado a motivo 6,2026-03-17 09:34:49,2026-03-20 14:34:49,cerrado,1,critica
317,5909,5,15,Caso 317 asociado a motivo 15,2025-10-24 18:00:06,2025-10-29 21:00:06,cerrado,0,baja
318,12986,5,13,Caso 318 asociado a motivo 13,2026-03-05 08:24:46,,en_proceso,0,baja
319,9615,2,4,Caso 319 asociado a motivo 4,2026-01-01 14:30:02,,en_proceso,0,media
320,21384,1,3,Caso 320 asociado a motivo 3,2025-12-31 16:59:36,2026-01-14 00:59:36,cancelado,0,media
321,290,5,13,Caso 321 asociado a motivo 13,2025-12-18 11:04:22,2025-12-23 11:04:22,cerrado,1,baja
322,22107,1,2,Caso 322 asociado a motivo 2,2025-12-16 19:41:40,2025-12-26 01:41:40,cancelado,0,critica
323,7180,2,6,Caso 323 asociado a motivo 6,2025-11-03 19:48:00,2025-11-20 23:48:00,cancelado,0,alta
324,20005,2,4,Caso 324 asociado a motivo 4,2026-03-08 13:41:56,2026-03-08 18:41:56,cerrado,0,baja
325,10633,1,3,Caso 325 asociado a motivo 3,2025-11-26 15:53:36,2025-12-14 16:53:36,cerrado,1,baja
326,27733,1,2,Caso 326 asociado a motivo 2,2025-10-22 15:08:27,2025-10-30 21:08:27,cerrado,1,media
327,14102,5,13,Caso 327 asociado a motivo 13,2026-03-11 16:28:00,2026-03-20 18:28:00,cerrado,1,media
328,24539,1,2,Caso 328 asociado a motivo 2,2026-01-08 17:42:57,2026-01-16 20:42:57,cerrado,0,media
329,15836,4,11,Caso 329 asociado a motivo 11,2026-02-15 16:27:55,2026-02-27 02:27:55,cerrado,1,baja
330,1557,1,2,Caso 330 asociado a motivo 2,2026-01-12 19:13:04,2026-01-29 20:13:04,cerrado,1,media
331,11313,1,3,Caso 331 asociado a motivo 3,2025-10-14 08:33:43,2025-10-22 12:33:43,cancelado,0,baja
332,19613,3,8,Caso 332 asociado a motivo 8,2025-10-24 13:19:55,2025-11-09 19:19:55,cerrado,1,media
333,2987,2,4,Caso 333 asociado a motivo 4,2026-01-21 13:46:59,2026-01-23 23:46:59,cerrado,0,baja
334,9608,5,13,Caso 334 asociado a motivo 13,2025-12-02 14:42:33,,en_proceso,0,media
335,11964,1,1,Caso 335 asociado a motivo 1,2026-03-13 16:43:56,2026-03-16 16:43:56,cerrado,1,baja
336,25843,2,4,Caso 336 asociado a motivo 4,2025-12-30 18:21:13,,en_proceso,0,baja
337,23297,5,13,Caso 337 asociado a motivo 13,2026-03-24 00:02:26,,en_proceso,0,alta
338,28067,2,5,Caso 338 asociado a motivo 5,2025-12-14 16:46:45,,en_proceso,0,alta
339,20417,1,2,Caso 339 asociado a motivo 2,2026-03-08 14:30:26,,en_proceso,0,baja
340,16905,5,15,Caso 340 asociado a motivo 15,2026-01-06 08:27:17,2026-01-19 10:27:17,cerrado,1,baja
341,25195,3,7,Caso 341 asociado a motivo 7,2025-12-30 09:17:02,2026-01-02 15:17:02,cerrado,0,baja
342,20037,1,3,Caso 342 asociado a motivo 3,2025-10-21 18:27:48,2025-10-30 03:27:48,cerrado,0,baja
343,1308,5,15,Caso 343 asociado a motivo 15,2025-11-25 12:34:23,2025-11-25 13:34:23,cerrado,1,critica
344,13671,5,13,Caso 344 asociado a motivo 13,2026-03-17 16:06:14,2026-03-30 17:06:14,cancelado,0,media
345,7863,4,11,Caso 345 asociado a motivo 11,2025-11-03 17:26:39,,en_proceso,0,media
346,27489,4,10,Caso 346 asociado a motivo 10,2025-11-11 11:47:14,2025-11-27 19:47:14,cerrado,1,baja
347,29067,1,2,Caso 347 asociado a motivo 2,2025-11-25 16:19:51,2025-12-10 02:19:51,cerrado,1,baja
348,17288,1,2,Caso 348 asociado a motivo 2,2025-11-15 17:55:11,2025-11-26 17:55:11,cerrado,1,media
349,27650,1,3,Caso 349 asociado a motivo 3,2025-12-26 09:23:18,,en_proceso,0,baja
350,23430,4,11,Caso 350 asociado a motivo 11,2025-10-15 09:55:46,2025-11-03 10:55:46,cerrado,1,alta
351,14648,3,7,Caso 351 asociado a motivo 7,2026-01-07 11:21:30,2026-01-20 16:21:30,cerrado,1,media
352,24862,3,9,Caso 352 asociado a motivo 9,2025-11-14 09:05:46,2025-11-17 16:05:46,cerrado,1,baja
353,19003,5,15,Caso 353 asociado a motivo 15,2026-03-18 18:05:33,2026-04-07 19:05:33,cerrado,1,alta
354,14692,2,4,Caso 354 asociado a motivo 4,2025-10-16 01:29:38,,en_proceso,0,baja
355,3927,1,3,Caso 355 asociado a motivo 3,2025-12-11 08:50:41,2025-12-23 10:50:41,cerrado,1,alta
356,18305,2,4,Caso 356 asociado a motivo 4,2026-03-18 12:34:23,,en_proceso,0,alta
357,10594,5,15,Caso 357 asociado a motivo 15,2026-03-31 18:24:56,2026-04-11 04:24:56,cerrado,1,baja
358,4156,2,4,Caso 358 asociado a motivo 4,2025-11-06 18:27:20,2025-11-26 22:27:20,cerrado,0,media
359,7264,5,14,Caso 359 asociado a motivo 14,2026-02-23 11:17:15,2026-03-06 12:17:15,cerrado,1,baja
360,4269,5,15,Caso 360 asociado a motivo 15,2025-11-07 10:36:31,2025-11-08 15:36:31,cerrado,1,media
361,1642,2,6,Caso 361 asociado a motivo 6,2026-03-25 16:03:43,2026-03-30 16:03:43,cerrado,1,alta
362,22481,1,3,Caso 362 asociado a motivo 3,2025-12-25 10:44:03,2026-01-10 21:44:03,cerrado,1,baja
363,27029,5,14,Caso 363 asociado a motivo 14,2026-03-16 06:01:17,2026-03-20 09:01:17,cancelado,0,media
364,17365,1,3,Caso 364 asociado a motivo 3,2026-01-01 14:02:29,2026-01-17 18:02:29,cerrado,0,media
365,24284,2,5,Caso 365 asociado a motivo 5,2026-01-23 15:35:15,,en_proceso,0,baja
366,29933,3,7,Caso 366 asociado a motivo 7,2025-12-05 09:36:03,,en_proceso,0,baja
367,22413,1,2,Caso 367 asociado a motivo 2,2026-01-21 08:33:40,2026-01-30 14:33:40,cerrado,1,alta
368,7241,2,4,Caso 368 asociado a motivo 4,2026-02-11 10:11:48,2026-02-15 13:11:48,cerrado,0,media
369,5667,2,5,Caso 369 asociado a motivo 5,2026-04-02 10:41:40,2026-04-05 18:41:40,cancelado,0,alta
370,14484,1,3,Caso 370 asociado a motivo 3,2026-02-06 13:05:25,2026-02-25 16:05:25,cerrado,1,baja
371,5842,3,9,Caso 371 asociado a motivo 9,2026-03-17 13:08:39,,en_proceso,0,alta
372,15380,4,10,Caso 372 asociado a motivo 10,2025-11-01 14:19:53,2025-11-15 16:19:53,cerrado,1,baja
373,8805,2,4,Caso 373 asociado a motivo 4,2025-12-01 11:08:49,,en_proceso,0,alta
374,14839,5,15,Caso 374 asociado a motivo 15,2026-03-24 14:18:16,2026-04-14 00:18:16,cerrado,0,media
375,12995,1,2,Caso 375 asociado a motivo 2,2026-04-04 14:52:24,2026-04-10 00:52:24,cerrado,1,baja
376,18993,1,2,Caso 376 asociado a motivo 2,2026-01-26 21:23:38,2026-02-04 22:23:38,cerrado,1,baja
377,816,2,5,Caso 377 asociado a motivo 5,2025-10-16 10:26:48,2025-10-17 17:26:48,cerrado,1,baja
378,15756,2,5,Caso 378 asociado a motivo 5,2026-02-09 00:55:22,2026-02-25 10:55:22,cerrado,1,media
379,20037,1,2,Caso 379 asociado a motivo 2,2026-01-30 19:32:05,,en_proceso,0,media
380,11127,2,4,Caso 380 asociado a motivo 4,2025-12-29 04:06:48,2026-01-04 14:06:48,cancelado,0,alta
381,6735,5,13,Caso 381 asociado a motivo 13,2026-02-23 08:21:07,2026-03-10 08:21:07,cerrado,0,baja
382,4250,5,14,Caso 382 asociado a motivo 14,2026-03-04 15:03:47,,en_proceso,0,baja
383,20110,1,1,Caso 383 asociado a motivo 1,2025-11-19 11:56:52,2025-11-23 15:56:52,cerrado,1,media
384,560,5,14,Caso 384 asociado a motivo 14,2026-02-09 19:27:18,,en_proceso,0,media
385,13464,5,13,Caso 385 asociado a motivo 13,2025-11-17 09:15:27,2025-11-28 19:15:27,cerrado,1,critica
386,25655,3,8,Caso 386 asociado a motivo 8,2025-11-25 04:12:23,2025-11-26 15:12:23,cerrado,1,baja
387,23835,4,10,Caso 387 asociado a motivo 10,2025-12-01 16:55:44,2025-12-06 02:55:44,cerrado,0,baja
388,16182,5,15,Caso 388 asociado a motivo 15,2025-11-21 15:18:36,2025-12-08 21:18:36,cerrado,0,alta
389,9833,3,8,Caso 389 asociado a motivo 8,2025-12-24 19:31:35,2026-01-02 00:31:35,cerrado,1,media
390,21798,1,3,Caso 390 asociado a motivo 3,2025-12-22 03:10:53,2025-12-22 09:10:53,cerrado,1,alta
391,22861,5,15,Caso 391 asociado a motivo 15,2025-12-12 10:35:25,2025-12-24 10:35:25,cerrado,1,media
392,15320,2,4,Caso 392 asociado a motivo 4,2025-11-19 09:23:15,2025-11-27 11:23:15,cerrado,0,baja
393,19846,5,14,Caso 393 asociado a motivo 14,2026-01-31 14:05:19,2026-02-11 15:05:19,cerrado,0,alta
394,8017,2,6,Caso 394 asociado a motivo 6,2026-02-28 07:39:39,2026-03-13 16:39:39,cerrado,1,media
395,21831,1,2,Caso 395 asociado a motivo 2,2026-03-17 11:32:45,,en_proceso,0,media
396,2774,2,6,Caso 396 asociado a motivo 6,2026-04-04 15:49:17,,en_proceso,0,baja
397,23500,2,6,Caso 397 asociado a motivo 6,2025-10-29 14:10:17,,en_proceso,0,media
398,4237,2,4,Caso 398 asociado a motivo 4,2026-03-30 10:05:14,2026-04-15 14:05:14,cerrado,0,media
399,19856,5,14,Caso 399 asociado a motivo 14,2025-11-25 19:29:04,,en_proceso,0,baja
400,29612,5,14,Caso 400 asociado a motivo 14,2026-02-08 21:36:02,2026-02-17 23:36:02,cerrado,1,media
401,9821,2,6,Caso 401 asociado a motivo 6,2025-11-27 14:47:12,2025-12-06 16:47:12,cerrado,0,alta
402,10794,5,13,Caso 402 asociado a motivo 13,2026-02-26 13:38:55,2026-03-18 00:38:55,cerrado,1,media
403,17826,4,10,Caso 403 asociado a motivo 10,2026-01-13 02:47:32,2026-01-25 10:47:32,cerrado,1,media
404,7781,5,15,Caso 404 asociado a motivo 15,2025-12-03 10:43:49,2025-12-14 13:43:49,cerrado,1,media
405,16505,1,3,Caso 405 asociado a motivo 3,2025-12-19 07:17:25,2026-01-03 10:17:25,cerrado,1,alta
406,6261,1,2,Caso 406 asociado a motivo 2,2026-02-23 13:38:23,,en_proceso,0,media
407,14783,1,2,Caso 407 asociado a motivo 2,2025-12-14 13:08:24,2025-12-26 17:08:24,cerrado,1,media
408,7493,5,13,Caso 408 asociado a motivo 13,2026-03-08 12:25:24,,en_proceso,0,baja
409,1312,5,14,Caso 409 asociado a motivo 14,2026-02-23 10:43:26,2026-03-10 19:43:26,cerrado,1,alta
410,18438,1,2,Caso 410 asociado a motivo 2,2025-10-19 20:26:19,2025-10-30 23:26:19,cerrado,1,baja
411,16744,3,7,Caso 411 asociado a motivo 7,2025-12-14 15:00:29,2025-12-22 19:00:29,cerrado,1,baja
412,12210,3,8,Caso 412 asociado a motivo 8,2025-12-12 19:14:43,2025-12-26 00:14:43,cerrado,1,media
413,3188,3,9,Caso 413 asociado a motivo 9,2025-12-24 06:07:43,2025-12-31 14:07:43,cerrado,0,baja
414,4208,1,3,Caso 414 asociado a motivo 3,2025-12-06 14:09:55,2025-12-18 14:09:55,cerrado,0,media
415,18158,3,8,Caso 415 asociado a motivo 8,2026-03-16 22:12:27,2026-04-06 08:12:27,cerrado,1,media
416,8648,1,2,Caso 416 asociado a motivo 2,2026-02-24 11:15:44,,en_proceso,0,alta
417,26660,5,14,Caso 417 asociado a motivo 14,2026-02-19 16:11:14,,en_proceso,0,media
418,25438,1,3,Caso 418 asociado a motivo 3,2026-02-10 14:13:11,,en_proceso,0,alta
419,22903,2,6,Caso 419 asociado a motivo 6,2026-01-12 16:53:26,2026-01-19 02:53:26,cerrado,0,alta
420,17664,5,13,Caso 420 asociado a motivo 13,2026-03-30 08:53:16,,en_proceso,0,alta
421,23505,1,1,Caso 421 asociado a motivo 1,2025-12-23 12:17:19,2026-01-11 20:17:19,cerrado,1,baja
422,26182,3,8,Caso 422 asociado a motivo 8,2026-01-17 18:12:48,2026-01-21 03:12:48,cerrado,1,baja
423,27772,2,6,Caso 423 asociado a motivo 6,2025-11-08 09:14:31,2025-11-28 09:14:31,cerrado,0,alta
424,29483,5,13,Caso 424 asociado a motivo 13,2026-02-17 15:27:08,,en_proceso,0,baja
425,12997,2,4,Caso 425 asociado a motivo 4,2025-10-17 17:13:52,,en_proceso,0,media
426,299,1,3,Caso 426 asociado a motivo 3,2026-04-08 10:25:43,2026-04-11 17:25:43,cerrado,1,alta
427,15819,1,2,Caso 427 asociado a motivo 2,2025-11-03 18:54:11,2025-11-24 04:54:11,cerrado,0,media
428,1697,2,4,Caso 428 asociado a motivo 4,2026-01-22 16:26:19,2026-02-07 22:26:19,cerrado,1,baja
429,17152,1,3,Caso 429 asociado a motivo 3,2026-01-07 09:08:03,,en_proceso,0,media
430,8582,2,4,Caso 430 asociado a motivo 4,2026-01-21 08:37:00,,en_proceso,0,baja
431,26097,2,4,Caso 431 asociado a motivo 4,2026-03-23 09:29:46,2026-04-04 18:29:46,cerrado,0,baja
432,25780,1,1,Caso 432 asociado a motivo 1,2025-10-21 11:07:22,2025-11-10 19:07:22,cancelado,0,baja
433,3353,1,1,Caso 433 asociado a motivo 1,2026-04-02 16:41:35,2026-04-17 03:41:35,cancelado,0,media
434,14183,2,4,Caso 434 asociado a motivo 4,2026-01-13 10:26:05,2026-01-22 21:26:05,cerrado,0,baja
435,20180,4,12,Caso 435 asociado a motivo 12,2025-11-11 10:26:50,,en_proceso,0,alta
436,10007,1,1,Caso 436 asociado a motivo 1,2025-12-26 04:47:56,2026-01-04 08:47:56,cerrado,1,media
437,3728,1,2,Caso 437 asociado a motivo 2,2026-02-23 01:23:11,2026-03-11 08:23:11,cerrado,1,baja
438,26031,2,6,Caso 438 asociado a motivo 6,2025-11-10 11:10:10,2025-11-18 17:10:10,cerrado,1,media
439,57,1,1,Caso 439 asociado a motivo 1,2026-03-02 16:53:36,2026-03-12 17:53:36,cerrado,1,media
440,16903,2,4,Caso 440 asociado a motivo 4,2026-01-10 07:04:43,,en_proceso,0,baja
441,21231,2,6,Caso 441 asociado a motivo 6,2025-11-05 15:34:53,2025-11-22 00:34:53,cerrado,0,baja
442,12491,2,4,Caso 442 asociado a motivo 4,2025-12-29 09:53:45,,en_proceso,0,baja
443,13785,3,8,Caso 443 asociado a motivo 8,2026-03-18 09:12:50,2026-03-18 15:12:50,cerrado,1,alta
444,14609,1,1,Caso 444 asociado a motivo 1,2026-01-08 18:47:39,2026-01-29 01:47:39,cerrado,1,media
445,15013,2,5,Caso 445 asociado a motivo 5,2025-10-22 21:16:36,2025-11-10 06:16:36,cerrado,1,media
446,12503,5,13,Caso 446 asociado a motivo 13,2026-03-02 09:33:07,2026-03-16 12:33:07,cerrado,0,alta
447,23746,1,3,Caso 447 asociado a motivo 3,2025-11-27 02:23:33,2025-12-11 10:23:33,cerrado,1,media
448,7690,3,9,Caso 448 asociado a motivo 9,2026-03-23 13:54:20,2026-04-07 21:54:20,cerrado,0,media
449,18978,4,11,Caso 449 asociado a motivo 11,2025-12-31 20:55:44,2026-01-14 03:55:44,cerrado,0,alta
450,29,3,9,Caso 450 asociado a motivo 9,2025-10-22 11:06:36,2025-10-22 16:06:36,cerrado,1,media
451,11018,3,9,Caso 451 asociado a motivo 9,2025-12-10 10:29:56,2025-12-28 13:29:56,cerrado,1,media
452,14144,1,1,Caso 452 asociado a motivo 1,2025-12-29 10:45:16,2026-01-04 18:45:16,cerrado,0,baja
453,3693,2,6,Caso 453 asociado a motivo 6,2025-12-02 13:14:59,2025-12-04 22:14:59,cerrado,1,baja
454,25235,5,13,Caso 454 asociado a motivo 13,2026-02-26 10:13:51,,en_proceso,0,media
455,21928,2,6,Caso 455 asociado a motivo 6,2026-04-09 17:00:18,,en_proceso,0,media
456,10188,2,4,Caso 456 asociado a motivo 4,2025-12-04 09:20:48,2025-12-07 20:20:48,cerrado,0,media
457,22617,3,7,Caso 457 asociado a motivo 7,2025-11-25 08:34:34,2025-12-01 11:34:34,cerrado,1,baja
458,21465,1,3,Caso 458 asociado a motivo 3,2026-04-01 17:58:26,,en_proceso,0,media
459,11336,4,10,Caso 459 asociado a motivo 10,2025-12-30 10:03:37,2026-01-06 14:03:37,cerrado,1,alta
460,18748,3,7,Caso 460 asociado a motivo 7,2026-01-27 10:10:46,2026-02-08 13:10:46,cerrado,1,baja
461,29761,5,13,Caso 461 asociado a motivo 13,2025-12-10 02:32:34,2025-12-14 08:32:34,cerrado,1,baja
462,4008,1,1,Caso 462 asociado a motivo 1,2025-11-21 16:58:27,2025-11-28 19:58:27,cerrado,1,alta
463,1544,4,10,Caso 463 asociado a motivo 10,2025-12-08 09:39:44,2025-12-23 17:39:44,cerrado,1,baja
464,14805,2,5,Caso 464 asociado a motivo 5,2025-11-12 10:05:23,,en_proceso,0,baja
465,7775,5,15,Caso 465 asociado a motivo 15,2026-02-03 21:26:20,,en_proceso,0,media
466,784,2,5,Caso 466 asociado a motivo 5,2025-12-09 13:07:56,2025-12-27 22:07:56,cerrado,0,alta
467,26313,1,3,Caso 467 asociado a motivo 3,2025-11-28 15:35:48,,en_proceso,0,baja
468,15340,3,8,Caso 468 asociado a motivo 8,2026-02-12 11:11:30,,en_proceso,0,baja
469,6655,2,4,Caso 469 asociado a motivo 4,2025-10-13 08:12:00,,en_proceso,0,media
470,25118,1,2,Caso 470 asociado a motivo 2,2025-10-31 12:29:34,2025-11-03 19:29:34,cerrado,0,baja
471,16540,5,15,Caso 471 asociado a motivo 15,2026-02-03 16:54:16,2026-02-22 01:54:16,cerrado,1,alta
472,15102,4,11,Caso 472 asociado a motivo 11,2025-11-03 11:10:17,2025-11-15 22:10:17,cerrado,1,media
473,11881,1,3,Caso 473 asociado a motivo 3,2025-12-27 11:46:33,,en_proceso,0,baja
474,15667,5,15,Caso 474 asociado a motivo 15,2026-02-19 09:36:49,,en_proceso,0,baja
475,6972,1,2,Caso 475 asociado a motivo 2,2026-03-04 19:46:25,2026-03-04 23:46:25,cerrado,0,alta
476,20942,4,12,Caso 476 asociado a motivo 12,2026-01-10 12:00:46,2026-01-27 23:00:46,cerrado,0,baja
477,20218,5,14,Caso 477 asociado a motivo 14,2026-03-31 13:13:08,2026-04-19 19:13:08,cancelado,0,alta
478,22289,4,12,Caso 478 asociado a motivo 12,2026-01-07 14:12:24,2026-01-16 15:12:24,cerrado,1,media
