id_pago,id_factura,fecha_pago,valor_pagado,metodo_pago,estado_pago
604,804,2026-02-04,317628,efectivo,aplicado
605,805,2026-04-25,311766,tarjeta_debito,aplicado
606,807,2026-01-26,52372,pse,aplicado
607,809,2025-11-08,27768,transferencia,parcial
608,810,2025-12-19,59985,recaudo_externo,aplicado
609,811,2026-04-24,76965,pse,aplicado
610,812,2025-10-12,310614,tarjeta_debito,aplicado
611,815,2025-10-20,39260,tarjeta_credito,aplicado
612,818,2025-11-14,13369,tarjeta_credito,parcial
613,819,2026-02-25,25218,pse,aplicado
614,820,2025-10-15,99977,recaudo_externo,aplicado
615,821,2026-01-07,99502,transferencia,aplicado
617,823,2025-12-02,38655,tarjeta_credito,parcial
618,824,2026-02-23,96422,tarjeta_debito,aplicado
619,826,2025-10-19,41160,transferencia,aplicado
620,827,2026-05-02,42314,efectivo,aplicado
621,828,2025-10-29,290873,tarjeta_debito,aplicado
622,829,2025-11-20,299149,tarjeta_credito,aplicado
623,830,2025-12-18,300882,recaudo_externo,aplicado
624,831,2026-02-28,287584,tarjeta_credito,aplicado
625,832,2026-04-28,305017,tarjeta_credito,aplicado
626,833,2025-10-18,52961,transferencia,aplicado
627,834,2025-12-25,49354,pse,aplicado
628,836,2026-04-16,60430,transferencia,aplicado
629,838,2026-02-11,30633,tarjeta_debito,aplicado
631,840,2025-10-20,51786,transferencia,aplicado
632,841,2025-12-23,45391,pse,aplicado
633,842,2026-02-24,58935,efectivo,aplicado
635,844,2026-01-19,72060,transferencia,aplicado
636,845,2026-03-21,80244,transferencia,aplicado
637,846,2026-04-24,77175,transferencia,aplicado
638,848,2026-04-13,83491,efectivo,aplicado
639,849,2026-03-16,24067,transferencia,parcial
640,850,2025-10-22,173422,pse,aplicado
641,853,2025-10-21,152006,efectivo,aplicado
642,854,2025-11-14,148508,pse,aplicado
643,856,2026-02-27,157870,tarjeta_debito,aplicado
644,857,2026-05-12,156130,recaudo_externo,aplicado
645,858,2026-04-30,195172,recaudo_externo,aplicado
646,859,2025-11-07,37021,pse,aplicado
648,863,2025-11-18,46594,tarjeta_debito,aplicado
649,865,2026-01-25,39773,tarjeta_credito,aplicado
651,867,2026-03-14,218657,tarjeta_debito,parcial
652,868,2025-10-16,94865,tarjeta_debito,aplicado
653,869,2026-01-07,55412,pse,parcial
654,870,2026-03-10,76042,transferencia,parcial
655,872,2025-10-18,165248,recaudo_externo,aplicado
656,874,2026-04-22,181734,recaudo_externo,aplicado
657,875,2025-10-16,64163,tarjeta_debito,aplicado
658,876,2025-11-21,54696,efectivo,aplicado
659,878,2026-05-03,66469,efectivo,aplicado
660,879,2026-02-21,70649,recaudo_externo,aplicado
661,880,2025-10-17,59854,efectivo,aplicado
663,883,2026-02-28,46440,efectivo,aplicado
664,884,2025-10-22,6753,recaudo_externo,parcial
665,885,2025-12-16,31376,efectivo,aplicado
666,886,2026-04-20,23039,recaudo_externo,aplicado
667,887,2025-10-29,207403,efectivo,aplicado
668,888,2025-11-29,208544,recaudo_externo,aplicado
669,889,2025-12-22,211779,tarjeta_debito,aplicado
670,890,2025-12-17,82798,efectivo,aplicado
671,891,2026-03-17,43667,tarjeta_debito,parcial
672,892,2025-11-28,34141,tarjeta_credito,aplicado
673,893,2026-01-28,40247,pse,aplicado
674,895,2025-11-30,86053,tarjeta_credito,aplicado
675,896,2025-12-13,70477,tarjeta_credito,aplicado
676,897,2026-03-05,82903,efectivo,aplicado
677,898,2026-05-02,29657,pse,parcial
678,899,2025-11-06,44512,tarjeta_debito,aplicado
679,900,2025-12-25,39375,tarjeta_debito,aplicado
680,901,2025-10-14,65947,pse,aplicado
681,902,2025-11-26,70552,efectivo,aplicado
682,903,2026-03-14,59368,tarjeta_credito,aplicado
684,906,2025-10-14,90833,efectivo,aplicado
685,908,2025-10-11,90931,transferencia,aplicado
686,909,2025-11-25,91506,recaudo_externo,aplicado
687,910,2025-12-26,88021,transferencia,aplicado
688,911,2026-04-25,93407,tarjeta_credito,aplicado
689,912,2025-10-29,16578,tarjeta_debito,parcial
690,913,2026-03-29,69578,pse,aplicado
691,914,2026-04-14,56518,pse,aplicado
692,916,2025-11-06,30952,transferencia,aplicado
693,917,2025-12-28,22056,tarjeta_credito,aplicado
694,918,2025-10-17,40927,recaudo_externo,aplicado
695,921,2025-10-13,131225,transferencia,aplicado
696,922,2025-12-21,127987,pse,aplicado
697,923,2026-01-14,127849,tarjeta_credito,aplicado
698,924,2026-02-15,127020,tarjeta_credito,aplicado
700,926,2025-10-15,76121,recaudo_externo,aplicado
701,929,2025-10-21,167776,transferencia,aplicado
702,930,2026-01-05,163439,tarjeta_credito,aplicado
703,932,2025-10-14,71476,efectivo,aplicado
704,934,2026-01-19,71300,efectivo,aplicado
705,935,2026-03-19,152756,transferencia,aplicado
706,936,2026-04-23,155720,pse,aplicado
707,937,2025-10-24,130934,tarjeta_credito,aplicado
708,938,2025-11-20,139972,pse,aplicado
709,939,2026-04-17,127597,recaudo_externo,aplicado
710,942,2026-04-29,34659,efectivo,aplicado
711,945,2026-01-23,184518,pse,aplicado
712,946,2026-02-19,198066,tarjeta_debito,aplicado
713,947,2026-04-16,193148,transferencia,aplicado
714,948,2025-10-18,97332,transferencia,aplicado
715,949,2025-12-25,80503,pse,aplicado
716,950,2026-04-17,95937,transferencia,aplicado
717,951,2025-10-29,41957,transferencia,aplicado
718,953,2025-10-26,26246,tarjeta_credito,aplicado
719,956,2026-04-07,103625,efectivo,aplicado
720,957,2025-10-28,344260,recaudo_externo,aplicado
721,958,2026-01-22,348308,tarjeta_credito,aplicado
722,959,2026-02-15,337766,tarjeta_credito,aplicado
723,962,2026-03-14,60733,transferencia,aplicado
724,963,2025-11-20,130549,pse,aplicado
725,964,2026-02-27,137661,tarjeta_credito,aplicado
726,965,2026-05-10,107298,efectivo,parcial
727,966,2026-01-03,17751,transferencia,parcial
728,967,2026-01-18,32360,recaudo_externo,aplicado
729,968,2026-02-26,36722,tarjeta_credito,aplicado
730,969,2026-03-28,35863,tarjeta_debito,aplicado
732,971,2026-02-25,109159,recaudo_externo,aplicado
733,972,2026-03-18,117704,pse,aplicado
734,973,2025-10-18,20542,transferencia,aplicado
735,974,2025-12-28,34231,pse,aplicado
736,975,2025-10-14,40410,tarjeta_debito,aplicado
737,976,2026-04-24,40698,pse,aplicado
738,977,2025-10-28,42557,pse,aplicado
739,978,2026-01-16,39311,recaudo_externo,parcial
740,979,2025-10-19,84303,efectivo,aplicado
741,980,2025-12-17,73173,transferencia,aplicado
742,981,2026-02-15,82684,tarjeta_debito,aplicado
743,985,2025-10-13,66057,pse,aplicado
744,986,2025-11-20,73124,efectivo,aplicado
745,988,2026-04-20,66064,recaudo_externo,aplicado
746,989,2025-10-15,31767,recaudo_externo,aplicado
747,990,2026-03-06,32144,pse,aplicado
748,992,2025-11-05,78718,transferencia,aplicado
750,995,2025-11-22,158225,tarjeta_debito,aplicado
751,997,2026-04-05,122492,tarjeta_debito,parcial
752,999,2025-11-15,346331,pse,aplicado
753,1000,2026-01-23,350707,transferencia,aplicado
754,1001,2025-10-19,57937,pse,aplicado
755,1004,2025-10-26,44785,tarjeta_debito,aplicado
756,1005,2026-03-02,172698,recaudo_externo,aplicado
757,1006,2025-10-28,20861,transferencia,aplicado
759,1009,2025-12-20,32035,tarjeta_credito,aplicado
760,1011,2025-10-31,80618,pse,aplicado
761,1012,2025-11-15,78635,tarjeta_debito,aplicado
763,1015,2026-04-03,86009,transferencia,aplicado
764,1016,2026-04-14,86268,tarjeta_debito,aplicado
765,1017,2025-10-28,32383,transferencia,aplicado
766,1020,2026-03-20,19881,pse,aplicado
767,1021,2026-04-17,28294,tarjeta_debito,aplicado
768,1022,2025-10-21,55345,tarjeta_debito,aplicado
769,1023,2025-12-20,43679,tarjeta_credito,aplicado
770,1025,2025-10-29,39876,tarjeta_credito,aplicado
771,1027,2025-12-16,138194,tarjeta_debito,aplicado
772,1028,2026-02-17,128910,pse,aplicado
773,1029,2026-04-03,135748,tarjeta_debito,aplicado
774,1031,2025-11-20,101925,recaudo_externo,aplicado
775,1032,2025-10-29,81637,efectivo,aplicado
776,1034,2026-01-13,85720,tarjeta_debito,aplicado
777,1035,2025-10-08,264683,pse,aplicado
778,1036,2026-02-24,260268,pse,aplicado
779,1037,2025-12-10,87093,efectivo,aplicado
780,1038,2026-03-20,80343,recaudo_externo,aplicado
781,1040,2026-02-09,16742,transferencia,aplicado
782,1041,2025-11-03,60677,tarjeta_debito,aplicado
783,1042,2025-12-31,76746,pse,aplicado
784,1043,2026-03-27,76752,pse,aplicado
785,1044,2026-05-05,71521,tarjeta_debito,aplicado
786,1045,2026-02-19,48340,recaudo_externo,aplicado
787,1046,2026-05-04,35751,tarjeta_credito,aplicado
788,1048,2025-10-21,200337,pse,aplicado
789,1049,2025-11-22,195099,efectivo,aplicado
790,1050,2026-03-27,197859,efectivo,aplicado
792,1052,2025-10-21,160741,tarjeta_debito,aplicado
793,1053,2025-12-09,108809,efectivo,parcial
794,1056,2026-03-05,166927,efectivo,aplicado
795,1057,2026-01-22,97225,tarjeta_credito,aplicado
796,1058,2026-02-15,93000,recaudo_externo,aplicado
797,1060,2025-12-26,44712,tarjeta_debito,aplicado
798,1061,2025-10-31,271759,efectivo,aplicado
799,1062,2026-01-26,254096,pse,aplicado
800,1065,2026-04-27,177144,tarjeta_debito,aplicado
801,1066,2025-10-27,69400,tarjeta_credito,aplicado
802,1068,2026-02-16,77340,efectivo,aplicado
804,1072,2026-01-04,108404,tarjeta_credito,aplicado
805,1074,2026-04-10,115646,tarjeta_credito,aplicado
806,1076,2025-11-16,81202,transferencia,aplicado
807,1077,2026-01-16,88878,recaudo_externo,aplicado
808,1079,2026-02-01,117197,recaudo_externo,aplicado
809,1080,2025-10-24,31758,pse,aplicado
810,1082,2025-10-23,84710,tarjeta_credito,aplicado
811,1085,2026-04-02,90873,efectivo,aplicado
812,1087,2025-10-19,63971,tarjeta_credito,aplicado
813,1088,2026-03-30,61807,recaudo_externo,aplicado
814,1090,2025-12-27,77730,pse,aplicado
815,1092,2026-03-06,72016,tarjeta_debito,aplicado
816,1093,2025-10-16,44066,efectivo,aplicado
817,1096,2025-12-02,146073,tarjeta_debito,aplicado
818,1098,2025-10-23,41859,transferencia,aplicado
819,1099,2025-10-15,43674,recaudo_externo,aplicado
820,1100,2025-10-08,131102,transferencia,aplicado
821,1101,2026-01-23,134178,efectivo,aplicado
822,1102,2026-03-19,127804,efectivo,aplicado
823,1103,2025-10-31,26292,tarjeta_credito,aplicado
824,1104,2025-10-24,62968,tarjeta_credito,aplicado
825,1105,2025-10-25,184415,pse,aplicado
826,1106,2026-01-30,185154,tarjeta_debito,aplicado
827,1109,2026-04-02,204591,tarjeta_credito,aplicado
828,1110,2026-04-15,202818,recaudo_externo,aplicado
830,1114,2026-04-26,67626,efectivo,aplicado
831,1115,2025-10-19,68436,recaudo_externo,aplicado
832,1116,2026-02-27,59570,tarjeta_credito,aplicado
833,1120,2025-10-29,34041,efectivo,aplicado
835,1122,2025-10-12,19432,recaudo_externo,aplicado
836,1123,2025-12-15,34906,tarjeta_debito,aplicado
837,1125,2026-04-03,54914,efectivo,aplicado
838,1126,2025-10-24,96693,pse,aplicado
839,1127,2026-03-23,94264,efectivo,aplicado
841,1131,2026-04-10,45941,tarjeta_debito,aplicado
842,1132,2025-10-30,176792,tarjeta_credito,aplicado
843,1133,2025-11-23,177358,pse,aplicado
844,1134,2025-12-12,171968,efectivo,aplicado
845,1135,2026-03-26,159103,pse,aplicado
846,1136,2025-10-12,63273,efectivo,aplicado
847,1137,2025-11-12,55331,transferencia,aplicado
848,1138,2025-12-30,64558,recaudo_externo,aplicado
849,1139,2026-04-30,51135,tarjeta_credito,aplicado
850,1140,2025-10-21,324468,pse,aplicado
851,1141,2025-11-23,337052,transferencia,aplicado
852,1142,2026-02-20,324333,pse,aplicado
853,1143,2026-03-17,329380,pse,aplicado
854,1144,2025-10-22,85779,recaudo_externo,aplicado
855,1145,2026-01-27,65612,recaudo_externo,parcial
856,1146,2026-04-02,96179,transferencia,aplicado
857,1147,2025-11-02,164411,recaudo_externo,aplicado
858,1148,2026-01-24,169135,tarjeta_credito,aplicado
859,1149,2026-02-23,161399,efectivo,aplicado
860,1150,2025-10-25,38668,recaudo_externo,aplicado
861,1151,2025-12-22,29885,transferencia,aplicado
862,1152,2025-10-28,92363,tarjeta_debito,aplicado
863,1153,2025-12-08,100124,tarjeta_debito,aplicado
864,1154,2026-03-26,98893,recaudo_externo,aplicado
865,1155,2025-10-10,97438,tarjeta_credito,aplicado
866,1156,2026-01-20,91393,recaudo_externo,aplicado
868,1158,2026-05-02,99064,tarjeta_debito,aplicado
869,1160,2026-01-07,38948,tarjeta_debito,aplicado
870,1161,2025-10-13,53765,efectivo,aplicado
871,1162,2025-11-17,50612,tarjeta_credito,aplicado
872,1163,2026-01-13,49141,transferencia,aplicado
873,1164,2025-11-01,76957,tarjeta_debito,aplicado
874,1165,2025-12-14,89713,tarjeta_debito,aplicado
875,1166,2025-11-06,160619,recaudo_externo,aplicado
876,1168,2026-03-07,176351,recaudo_externo,aplicado
877,1169,2026-04-12,173369,tarjeta_debito,aplicado
878,1170,2025-11-03,73653,transferencia,aplicado
879,1172,2026-02-23,78660,recaudo_externo,aplicado
880,1173,2026-03-26,68946,recaudo_externo,aplicado
881,1174,2025-10-31,214061,tarjeta_credito,aplicado
882,1175,2026-01-04,204993,tarjeta_debito,aplicado
883,1176,2026-01-22,200212,pse,aplicado
884,1177,2026-03-02,197809,transferencia,aplicado
885,1178,2026-04-29,208722,efectivo,aplicado
886,1179,2025-10-26,21441,tarjeta_credito,aplicado
887,1182,2026-04-20,28557,transferencia,aplicado
888,1183,2025-10-09,41095,pse,aplicado
889,1184,2026-03-25,27657,recaudo_externo,aplicado
890,1185,2026-05-02,30952,transferencia,aplicado
891,1186,2025-10-25,41913,efectivo,aplicado
892,1187,2026-02-02,21274,recaudo_externo,parcial
894,1189,2026-02-16,86760,recaudo_externo,aplicado
895,1190,2026-03-14,51414,recaudo_externo,aplicado
896,1191,2025-12-29,87633,tarjeta_credito,aplicado
898,1193,2025-10-22,49149,tarjeta_credito,aplicado
899,1196,2025-11-25,99837,pse,aplicado
900,1197,2025-12-10,91006,recaudo_externo,aplicado
901,1199,2025-11-03,29876,pse,aplicado
902,1200,2025-12-21,27570,efectivo,aplicado
903,1201,2025-10-10,61904,tarjeta_debito,aplicado
904,1202,2026-03-25,53966,efectivo,aplicado
905,1203,2025-11-01,18891,tarjeta_credito,aplicado
906,1204,2026-02-13,33497,tarjeta_debito,aplicado
907,1206,2026-04-10,355618,tarjeta_debito,aplicado
908,1209,2025-10-12,171435,pse,aplicado
909,1210,2025-12-22,179122,tarjeta_debito,aplicado
911,1213,2026-05-02,197406,pse,aplicado
912,1214,2025-11-01,30714,recaudo_externo,aplicado
913,1216,2025-10-24,76322,recaudo_externo,aplicado
914,1217,2026-02-26,59661,pse,parcial
915,1218,2026-03-18,76252,transferencia,aplicado
916,1222,2026-01-13,89004,pse,aplicado
917,1223,2026-04-12,89450,transferencia,aplicado
918,1224,2025-10-25,61030,recaudo_externo,aplicado
919,1225,2025-12-25,72344,tarjeta_credito,aplicado
920,1226,2025-10-28,330667,recaudo_externo,aplicado
921,1227,2026-01-17,312037,pse,aplicado
922,1228,2026-03-25,314863,tarjeta_credito,aplicado
923,1229,2026-03-02,16400,recaudo_externo,aplicado
924,1230,2025-10-27,47458,recaudo_externo,aplicado
926,1232,2026-03-15,29525,tarjeta_debito,aplicado
927,1233,2026-04-18,42224,pse,aplicado
928,1234,2025-11-04,225273,tarjeta_debito,aplicado
929,1235,2026-02-10,56165,transferencia,parcial
930,1236,2026-02-27,100155,efectivo,aplicado
931,1237,2026-03-18,115412,recaudo_externo,aplicado
932,1238,2025-10-29,68894,pse,aplicado
934,1242,2026-01-11,154174,transferencia,parcial
935,1243,2025-10-22,42696,recaudo_externo,aplicado
936,1244,2025-11-03,88198,tarjeta_credito,aplicado
937,1245,2025-12-24,80055,recaudo_externo,aplicado
938,1246,2026-02-18,76607,transferencia,aplicado
940,1248,2026-04-05,40318,tarjeta_credito,aplicado
941,1249,2025-11-07,143620,pse,aplicado
942,1251,2026-02-27,158466,pse,aplicado
943,1253,2025-10-25,72780,recaudo_externo,aplicado
944,1254,2026-01-17,55938,tarjeta_debito,aplicado
945,1257,2026-04-23,37401,efectivo,aplicado
946,1259,2026-03-02,40336,tarjeta_credito,aplicado
947,1262,2026-01-06,106200,pse,aplicado
948,1264,2025-10-10,65825,efectivo,aplicado
950,1266,2025-11-02,34655,transferencia,aplicado
951,1268,2026-03-03,21418,pse,aplicado
952,1269,2026-04-28,30448,transferencia,aplicado
953,1270,2025-11-15,20117,recaudo_externo,aplicado
954,1271,2026-01-30,24723,tarjeta_debito,aplicado
955,1272,2025-11-15,101129,efectivo,aplicado
956,1274,2026-01-01,61383,pse,aplicado
957,1275,2026-02-16,56406,pse,aplicado
958,1276,2025-10-23,30042,tarjeta_debito,parcial
959,1277,2026-04-24,39117,efectivo,aplicado
960,1278,2025-10-25,67514,tarjeta_debito,aplicado
961,1279,2025-12-09,57810,efectivo,aplicado
963,1281,2025-10-18,38923,pse,aplicado
964,1286,2026-04-17,22864,recaudo_externo,aplicado
965,1287,2025-10-18,36023,recaudo_externo,aplicado
966,1288,2025-12-16,30673,tarjeta_credito,aplicado
967,1289,2026-02-15,31171,efectivo,aplicado
968,1291,2025-10-26,26928,pse,aplicado
970,1293,2026-02-19,37268,efectivo,aplicado
971,1294,2025-11-19,47035,tarjeta_credito,parcial
972,1295,2025-12-18,58634,recaudo_externo,aplicado
973,1296,2026-02-24,61574,recaudo_externo,aplicado
974,1298,2025-12-22,41078,tarjeta_debito,parcial
976,1300,2026-02-28,127461,pse,aplicado
977,1301,2026-05-02,138192,pse,aplicado
978,1302,2025-10-24,28176,transferencia,aplicado
980,1304,2025-11-02,285664,pse,aplicado
981,1307,2025-10-25,34421,transferencia,aplicado
982,1308,2025-10-21,31070,recaudo_externo,aplicado
983,1311,2025-11-20,36130,recaudo_externo,aplicado
984,1312,2026-03-01,29107,tarjeta_debito,aplicado
985,1313,2025-10-29,41559,tarjeta_credito,aplicado
986,1314,2026-01-01,85730,tarjeta_credito,aplicado
987,1315,2026-02-19,91789,tarjeta_credito,aplicado
988,1317,2026-04-28,80182,tarjeta_credito,aplicado
989,1318,2025-10-30,180944,recaudo_externo,aplicado
990,1319,2026-01-03,169260,efectivo,aplicado
991,1321,2025-10-21,57402,tarjeta_credito,aplicado
992,1322,2025-11-23,67835,transferencia,aplicado
993,1323,2025-12-23,60824,pse,aplicado
994,1324,2026-02-09,57739,efectivo,aplicado
995,1325,2026-04-18,51861,efectivo,aplicado
996,1326,2025-10-31,43135,efectivo,aplicado
997,1328,2026-03-02,29079,recaudo_externo,aplicado
998,1330,2026-03-07,324281,tarjeta_credito,aplicado
999,1331,2026-05-20,215355,recaudo_externo,parcial
1000,1332,2026-04-30,87150,pse,aplicado
1001,1333,2025-11-05,32175,tarjeta_debito,aplicado
1003,1335,2026-02-24,43832,tarjeta_debito,aplicado
1004,1336,2026-04-15,48482,pse,aplicado
1005,1337,2025-11-09,54485,transferencia,aplicado
1006,1339,2026-04-12,63193,tarjeta_debito,aplicado
1008,1341,2026-02-02,84550,tarjeta_credito,aplicado
1009,1342,2026-02-15,74132,efectivo,aplicado
1010,1344,2026-03-14,17849,tarjeta_debito,parcial
1011,1346,2026-03-31,174234,transferencia,aplicado
1012,1347,2026-02-27,54504,efectivo,aplicado
1013,1348,2026-04-22,61972,recaudo_externo,aplicado
1014,1349,2025-10-18,71151,tarjeta_debito,aplicado
1015,1351,2026-02-18,24741,tarjeta_debito,aplicado
1016,1352,2025-11-09,46343,pse,aplicado
1017,1353,2026-05-12,18627,tarjeta_credito,parcial
1018,1354,2025-10-06,267187,pse,aplicado
1019,1356,2026-02-26,24299,recaudo_externo,parcial
1020,1358,2025-10-28,21617,tarjeta_debito,aplicado
1021,1360,2026-04-27,34518,transferencia,aplicado
1022,1361,2025-10-14,86899,tarjeta_debito,aplicado
1023,1362,2026-03-30,74423,tarjeta_debito,aplicado
1024,1363,2025-10-14,71391,efectivo,aplicado
1025,1365,2025-12-24,68391,transferencia,aplicado
1026,1366,2026-01-15,53630,tarjeta_credito,aplicado
1027,1367,2026-03-01,53960,tarjeta_credito,aplicado
1028,1369,2026-05-07,26387,pse,aplicado
1029,1370,2025-10-10,63045,tarjeta_credito,aplicado
1030,1371,2025-12-31,33671,transferencia,parcial
1031,1374,2026-03-26,79883,efectivo,aplicado
1032,1376,2025-10-20,52318,transferencia,aplicado
1033,1377,2025-11-15,64093,efectivo,aplicado
1034,1378,2025-11-04,19653,tarjeta_credito,aplicado
1035,1383,2026-02-14,118527,transferencia,aplicado
1037,1386,2025-12-24,43898,pse,aplicado
1038,1387,2026-04-14,53917,efectivo,aplicado
1039,1388,2026-02-24,335326,pse,aplicado
1040,1390,2025-12-16,59012,efectivo,aplicado
1041,1391,2026-03-18,67538,transferencia,aplicado
1043,1393,2026-02-27,46055,tarjeta_credito,aplicado
1044,1396,2025-10-12,50848,efectivo,aplicado
1045,1397,2026-01-27,51570,efectivo,aplicado
1046,1398,2026-02-25,19159,tarjeta_debito,parcial
1047,1399,2026-04-01,47793,efectivo,aplicado
1048,1400,2025-10-10,109868,efectivo,aplicado
1049,1401,2025-11-20,108924,tarjeta_credito,aplicado
1050,1403,2026-02-23,113272,efectivo,aplicado
1051,1404,2025-10-03,81730,tarjeta_credito,aplicado
1052,1405,2026-03-30,82033,efectivo,aplicado
