id_caso,id_cliente,id_tipo_servicio,id_motivo,descripcion_caso,fecha_apertura,fecha_cierre,estado_caso,resuelto_primer_contacto,prioridad
237,3116,5,15,Caso 237 asociado a motivo 15,2026-03-29 09:55:54,2026-04-14 11:55:54,cerrado,1,media
238,37468,2,4,Caso 238 asociado a motivo 4,2026-03-10 08:21:10,2026-03-18 18:21:10,cerrado,0,alta
239,52999,2,5,Caso 239 asociado a motivo 5,2025-10-07 16:39:09,2025-10-28 06:13:39,cerrado,0,media
240,77016,2,6,Caso 240 asociado a motivo 6,2025-10-25 14:11:11,,en_proceso,0,baja
241,38020,5,15,Caso 241 asociado a motivo 15,2025-10-24 10:57:41,2025-11-12 19:57:41,cerrado,1,media
242,84426,1,2,Caso 242 asociado a motivo 2,2025-11-07 14:38:54,2025-11-11 16:48:36,cerrado,0,critica
243,51389,1,1,Caso 243 asociado a motivo 1,2025-11-13 21:05:17,2025-11-19 02:05:17,cerrado,1,critica
244,82674,1,3,Caso 244 asociado a motivo 3,2025-11-03 15:26:48,2025-11-20 02:26:48,cerrado,1,critica
245,31414,1,2,Caso 245 asociado a motivo 2,2026-01-07 16:39:30,2026-01-07 17:39:30,cerrado,1,baja
246,23004,3,8,Caso 246 asociado a motivo 8,2025-06-26 17:36:27,2025-07-06 04:36:27,cerrado,1,critica
247,30998,4,12,Caso 247 asociado a motivo 12,2026-05-01 13:33:45,2026-05-11 21:33:45,cerrado,1,baja
248,13859,1,2,Caso 248 asociado a motivo 2,2025-11-27 09:50:07,2025-12-04 19:50:07,cerrado,0,media
249,65788,3,8,Caso 249 asociado a motivo 8,2025-08-08 16:15:16,2025-08-23 02:15:16,cerrado,0,baja
250,34819,5,15,Caso 250 asociado a motivo 15,2026-05-05 19:01:43,2026-05-17 03:01:43,cerrado,1,baja
251,33782,5,14,Caso 251 asociado a motivo 14,2025-08-03 11:25:17,2025-08-18 13:14:39,cerrado,0,baja
252,74485,4,11,Caso 252 asociado a motivo 11,2025-06-21 12:53:55,2025-07-11 13:53:55,cerrado,1,baja
253,4571,3,9,Caso 253 asociado a motivo 9,2025-12-03 12:21:45,2025-12-18 14:21:45,cerrado,1,baja
254,34204,2,4,Caso 254 asociado a motivo 4,2026-02-16 10:13:15,2026-02-20 18:13:15,cerrado,1,baja
255,85255,1,1,Caso 255 asociado a motivo 1,2025-06-25 10:39:57,2025-07-01 19:39:57,cerrado,0,baja
256,116229,1,3,Caso 256 asociado a motivo 3,2025-08-05 15:17:40,2025-08-25 00:17:40,cerrado,1,baja
257,4531,1,1,Caso 257 asociado a motivo 1,2026-03-02 00:56:40,2026-03-17 11:56:40,cerrado,1,media
258,93700,1,1,Caso 258 asociado a motivo 1,2026-01-27 06:13:43,2026-02-21 08:11:55,cerrado,0,media
259,7689,3,8,Caso 259 asociado a motivo 8,2025-07-26 08:34:12,,en_proceso,0,alta
260,48505,5,13,Caso 260 asociado a motivo 13,2025-07-16 11:33:14,2025-07-24 20:33:14,cerrado,1,baja
261,88280,2,6,Caso 261 asociado a motivo 6,2025-07-08 18:18:27,,en_proceso,0,media
262,98224,2,6,Caso 262 asociado a motivo 6,2025-10-09 09:28:32,,en_proceso,0,baja
263,109309,1,3,Caso 263 asociado a motivo 3,2025-06-19 13:42:29,2025-07-05 07:05:22,cerrado,0,baja
264,52350,3,8,Caso 264 asociado a motivo 8,2026-03-15 11:53:47,,en_proceso,0,media
265,21640,5,13,Caso 265 asociado a motivo 13,2025-06-26 12:58:13,2025-06-27 22:58:13,cerrado,1,media
266,58075,5,13,Caso 266 asociado a motivo 13,2025-06-06 21:30:44,2025-06-26 08:02:56,cerrado,0,media
267,36509,2,6,Caso 267 asociado a motivo 6,2025-10-18 13:24:28,2025-11-06 01:52:19,cerrado,0,baja
268,36250,1,2,Caso 268 asociado a motivo 2,2026-03-04 19:10:34,2026-03-21 06:10:34,cerrado,1,baja
269,49310,1,3,Caso 269 asociado a motivo 3,2025-07-17 13:37:08,2025-08-05 18:37:08,cerrado,1,media
270,20797,5,15,Caso 270 asociado a motivo 15,2025-06-05 09:59:32,,en_proceso,0,baja
271,3545,2,5,Caso 271 asociado a motivo 5,2026-03-30 15:58:34,2026-04-03 21:58:34,cerrado,0,alta
272,82165,2,6,Caso 272 asociado a motivo 6,2026-03-10 15:20:29,,en_proceso,0,media
273,40020,2,5,Caso 273 asociado a motivo 5,2025-09-09 11:03:29,2025-09-24 15:03:29,cerrado,0,media
274,52011,2,5,Caso 274 asociado a motivo 5,2025-11-24 06:19:11,2025-12-12 17:19:11,cerrado,0,baja
275,16721,3,9,Caso 275 asociado a motivo 9,2026-03-17 07:52:23,,en_proceso,0,baja
276,97719,3,9,Caso 276 asociado a motivo 9,2025-07-17 14:49:29,2025-07-24 15:49:29,cerrado,1,alta
277,124552,2,6,Caso 277 asociado a motivo 6,2026-04-17 15:05:08,2026-04-30 15:05:08,cerrado,1,media
278,8821,1,1,Caso 278 asociado a motivo 1,2025-08-05 18:52:40,2025-08-24 23:52:40,cerrado,1,media
279,37989,1,1,Caso 279 asociado a motivo 1,2025-10-11 09:42:00,,en_proceso,0,media
280,51902,1,2,Caso 280 asociado a motivo 2,2026-03-11 16:20:45,2026-03-26 21:20:45,cerrado,1,baja
281,119967,2,5,Caso 281 asociado a motivo 5,2026-03-31 14:42:23,2026-04-17 20:42:23,cerrado,1,media
282,111502,2,6,Caso 282 asociado a motivo 6,2025-06-06 11:03:22,2025-06-17 15:20:55,cancelado,0,alta
283,32394,2,6,Caso 283 asociado a motivo 6,2026-01-16 19:27:11,,en_proceso,0,media
284,35525,5,15,Caso 284 asociado a motivo 15,2026-05-09 09:20:30,2026-05-09 09:24:24,cerrado,1,alta
285,35706,3,9,Caso 285 asociado a motivo 9,2025-09-29 12:57:35,,en_proceso,0,media
286,3687,1,3,Caso 286 asociado a motivo 3,2025-12-19 16:45:20,2026-01-04 01:45:20,cerrado,1,baja
287,100315,3,7,Caso 287 asociado a motivo 7,2026-04-03 13:52:27,2026-04-20 09:03:46,cerrado,0,baja
288,67605,5,15,Caso 288 asociado a motivo 15,2025-09-09 09:01:04,2025-09-25 14:01:04,cerrado,1,alta
289,51244,1,3,Caso 289 asociado a motivo 3,2026-04-10 10:51:43,2026-04-23 13:51:43,cerrado,1,baja
290,7961,2,4,Caso 290 asociado a motivo 4,2025-09-12 12:43:40,2025-09-17 12:43:40,cerrado,1,baja
291,114891,1,1,Caso 291 asociado a motivo 1,2025-12-10 09:55:22,2025-12-22 18:55:22,cerrado,1,critica
292,31060,2,4,Caso 292 asociado a motivo 4,2025-12-23 09:29:17,2026-01-04 12:29:17,cerrado,0,baja
293,51025,1,2,Caso 293 asociado a motivo 2,2025-06-21 15:01:34,2025-07-01 16:01:34,cerrado,0,baja
294,124936,2,6,Caso 294 asociado a motivo 6,2026-03-05 12:22:26,2026-03-05 16:22:26,cerrado,1,media
295,95657,2,4,Caso 295 asociado a motivo 4,2026-04-01 20:23:27,,en_proceso,0,alta
296,63924,1,1,Caso 296 asociado a motivo 1,2025-11-24 14:41:16,,en_proceso,0,baja
297,2234,3,9,Caso 297 asociado a motivo 9,2026-01-29 10:55:25,2026-02-09 17:55:25,cerrado,0,media
298,24536,5,13,Caso 298 asociado a motivo 13,2025-10-21 06:30:28,2025-11-05 13:30:28,cerrado,1,alta
299,94204,1,2,Caso 299 asociado a motivo 2,2025-08-04 15:09:49,2025-08-11 01:09:49,cerrado,1,media
300,75514,3,8,Caso 300 asociado a motivo 8,2026-03-06 13:23:32,2026-03-07 17:23:32,cerrado,1,media
301,48354,5,15,Caso 301 asociado a motivo 15,2025-08-28 16:19:39,2025-08-29 19:19:39,cerrado,1,baja
302,109818,5,14,Caso 302 asociado a motivo 14,2025-11-13 17:53:50,2025-11-27 22:53:50,cerrado,1,baja
303,102838,3,9,Caso 303 asociado a motivo 9,2025-12-15 11:34:54,2025-12-21 21:34:54,cerrado,1,alta
304,118049,2,4,Caso 304 asociado a motivo 4,2026-02-28 17:49:10,2026-03-08 23:49:10,cerrado,1,baja
305,51238,1,2,Caso 305 asociado a motivo 2,2026-01-16 17:50:10,2026-02-03 23:50:10,cerrado,1,media
306,22183,4,10,Caso 306 asociado a motivo 10,2025-10-29 14:48:40,2025-11-05 16:51:45,cerrado,0,media
307,84580,1,2,Caso 307 asociado a motivo 2,2025-06-02 09:41:40,,en_proceso,0,alta
308,54954,5,14,Caso 308 asociado a motivo 14,2025-08-12 13:00:48,2025-08-25 18:00:48,cerrado,1,media
309,124345,2,5,Caso 309 asociado a motivo 5,2025-12-09 08:34:35,,en_proceso,0,alta
310,89813,2,4,Caso 310 asociado a motivo 4,2025-10-22 15:14:33,2025-11-08 19:14:33,cerrado,1,baja
311,81263,1,1,Caso 311 asociado a motivo 1,2025-12-25 09:43:45,2026-01-05 17:43:45,cancelado,0,baja
312,87921,5,13,Caso 312 asociado a motivo 13,2025-10-08 10:27:19,2025-10-11 13:27:19,cerrado,1,media
313,76176,5,14,Caso 313 asociado a motivo 14,2025-08-10 08:55:10,2025-08-14 14:55:10,cerrado,0,media
314,108933,1,3,Caso 314 asociado a motivo 3,2025-08-08 19:06:49,2025-08-24 20:06:49,cerrado,1,critica
315,25403,2,4,Caso 315 asociado a motivo 4,2025-08-23 20:33:09,2025-08-31 22:53:47,cerrado,0,baja
316,34897,1,3,Caso 316 asociado a motivo 3,2026-03-25 15:41:59,2026-04-05 07:03:14,cerrado,0,baja
317,33490,2,6,Caso 317 asociado a motivo 6,2025-07-09 09:02:04,2025-07-24 09:02:04,cerrado,0,baja
318,4783,1,3,Caso 318 asociado a motivo 3,2025-06-07 16:39:46,,en_proceso,0,baja
319,62414,2,5,Caso 319 asociado a motivo 5,2025-07-14 16:40:50,2025-07-23 01:40:50,cerrado,1,media
320,36765,2,6,Caso 320 asociado a motivo 6,2025-07-04 14:52:14,,en_proceso,0,media
321,95916,2,4,Caso 321 asociado a motivo 4,2026-04-29 16:17:44,2026-05-07 00:17:44,cerrado,1,media
322,101149,1,3,Caso 322 asociado a motivo 3,2026-04-06 20:55:28,2026-04-18 20:20:54,cerrado,0,critica
323,32292,3,9,Caso 323 asociado a motivo 9,2026-02-04 18:11:57,2026-02-12 22:11:57,cerrado,1,baja
324,57236,3,7,Caso 324 asociado a motivo 7,2025-11-22 10:16:14,2025-12-09 17:16:14,cerrado,1,media
325,121580,5,15,Caso 325 asociado a motivo 15,2025-09-22 12:03:16,2025-10-10 19:03:16,cerrado,1,baja
326,111162,3,7,Caso 326 asociado a motivo 7,2025-11-18 14:38:53,2025-12-05 15:38:53,cerrado,1,baja
327,76959,5,14,Caso 327 asociado a motivo 14,2026-01-07 14:24:16,2026-01-22 09:13:30,cerrado,0,alta
328,88606,3,7,Caso 328 asociado a motivo 7,2025-11-27 16:28:04,2025-12-16 16:28:04,cerrado,0,baja
329,1394,1,1,Caso 329 asociado a motivo 1,2026-04-08 19:12:43,2026-04-17 03:12:43,cerrado,1,baja
330,27791,4,11,Caso 330 asociado a motivo 11,2025-09-29 11:07:51,2025-10-13 17:07:51,cerrado,1,media
331,72409,1,3,Caso 331 asociado a motivo 3,2025-10-28 08:12:30,2025-11-02 10:12:30,cerrado,1,media
332,163,1,3,Caso 332 asociado a motivo 3,2025-10-29 12:04:42,2025-11-04 16:04:42,cerrado,1,media
333,123839,5,13,Caso 333 asociado a motivo 13,2025-09-26 09:02:16,,en_proceso,0,media
334,113087,4,12,Caso 334 asociado a motivo 12,2025-07-18 22:57:29,,en_proceso,0,alta
335,95395,2,4,Caso 335 asociado a motivo 4,2025-11-19 15:42:17,2025-12-04 03:26:22,cancelado,0,baja
336,82460,5,14,Caso 336 asociado a motivo 14,2026-01-12 01:30:24,2026-01-20 08:30:24,cerrado,1,baja
337,114190,3,7,Caso 337 asociado a motivo 7,2025-07-29 09:56:30,2025-08-06 12:04:55,cerrado,0,media
338,6144,1,1,Caso 338 asociado a motivo 1,2025-11-26 11:38:57,2025-12-12 17:38:57,cerrado,1,baja
339,120163,5,14,Caso 339 asociado a motivo 14,2025-07-02 16:16:51,,en_proceso,0,media
340,42081,1,2,Caso 340 asociado a motivo 2,2025-12-02 18:03:06,2025-12-11 04:03:06,cerrado,1,baja
341,17145,2,5,Caso 341 asociado a motivo 5,2025-09-15 14:01:11,2025-09-22 19:01:11,cerrado,1,baja
342,8078,4,12,Caso 342 asociado a motivo 12,2025-11-11 18:21:07,2025-11-29 02:21:07,cerrado,1,alta
343,74929,5,15,Caso 343 asociado a motivo 15,2025-08-06 10:40:20,2025-08-28 08:06:12,cerrado,0,baja
344,76792,2,4,Caso 344 asociado a motivo 4,2025-11-04 16:15:00,2025-11-12 18:37:38,cerrado,0,alta
345,98176,5,15,Caso 345 asociado a motivo 15,2026-03-12 14:19:44,,en_proceso,0,media
346,93602,2,4,Caso 346 asociado a motivo 4,2025-11-10 19:27:46,2025-11-29 04:27:46,cerrado,0,baja
347,8407,1,2,Caso 347 asociado a motivo 2,2025-10-16 14:34:19,2025-11-01 01:34:19,cerrado,1,media
348,113114,1,2,Caso 348 asociado a motivo 2,2025-06-18 19:53:44,2025-06-21 06:53:44,cerrado,1,media
349,38405,1,1,Caso 349 asociado a motivo 1,2025-08-04 15:34:15,,en_proceso,0,baja
350,83784,2,5,Caso 350 asociado a motivo 5,2025-08-09 17:57:04,,en_proceso,0,media
351,117160,2,5,Caso 351 asociado a motivo 5,2025-07-24 08:32:58,2025-08-01 15:54:31,cerrado,0,media
352,43779,5,14,Caso 352 asociado a motivo 14,2025-12-24 15:32:59,2025-12-29 08:03:55,cerrado,0,media
353,49063,5,14,Caso 353 asociado a motivo 14,2025-06-30 11:42:39,,en_proceso,0,baja
354,67094,3,8,Caso 354 asociado a motivo 8,2025-12-03 17:47:17,2025-12-20 19:47:17,cerrado,0,alta
355,71125,1,1,Caso 355 asociado a motivo 1,2025-08-26 02:01:48,,en_proceso,0,media
356,48255,1,1,Caso 356 asociado a motivo 1,2026-04-06 17:09:02,2026-04-21 02:09:02,cerrado,0,baja
357,101967,1,1,Caso 357 asociado a motivo 1,2026-04-22 18:01:23,2026-05-07 02:01:23,cerrado,1,baja
358,1138,1,1,Caso 358 asociado a motivo 1,2025-07-16 09:07:22,2025-07-20 11:07:22,cerrado,1,media
359,11477,2,6,Caso 359 asociado a motivo 6,2025-11-26 13:16:45,2025-12-08 22:53:01,cerrado,0,media
360,78718,5,14,Caso 360 asociado a motivo 14,2025-08-31 05:49:07,2025-09-17 13:49:07,cerrado,1,baja
361,121807,2,6,Caso 361 asociado a motivo 6,2025-10-23 09:32:44,2025-11-05 16:59:26,cerrado,0,baja
362,63653,2,5,Caso 362 asociado a motivo 5,2026-04-29 14:35:25,2026-05-09 20:35:25,cerrado,0,alta
363,87434,1,3,Caso 363 asociado a motivo 3,2026-02-13 17:13:44,2026-02-14 19:13:44,cerrado,1,media
364,76480,3,8,Caso 364 asociado a motivo 8,2025-12-18 13:08:11,2025-12-29 23:08:11,cerrado,1,baja
365,86171,2,5,Caso 365 asociado a motivo 5,2025-06-11 23:09:35,,en_proceso,0,baja
366,53747,2,4,Caso 366 asociado a motivo 4,2026-04-15 14:22:02,,en_proceso,0,media
367,75972,1,3,Caso 367 asociado a motivo 3,2025-06-14 20:54:47,,en_proceso,0,media
368,29939,1,2,Caso 368 asociado a motivo 2,2025-11-10 10:49:14,,en_proceso,0,media
369,20003,3,7,Caso 369 asociado a motivo 7,2026-05-05 14:00:30,2026-05-25 14:00:30,cerrado,0,baja
370,6271,4,10,Caso 370 asociado a motivo 10,2025-06-02 13:47:41,2025-06-21 16:47:41,cerrado,1,baja
371,66987,5,13,Caso 371 asociado a motivo 13,2025-12-10 19:59:12,,en_proceso,0,baja
372,85906,5,15,Caso 372 asociado a motivo 15,2025-09-29 08:23:32,2025-10-04 12:31:59,cerrado,0,media
373,7419,2,6,Caso 373 asociado a motivo 6,2026-04-24 17:59:31,2026-05-24 04:53:27,cerrado,0,media
374,56823,2,6,Caso 374 asociado a motivo 6,2025-09-27 09:49:19,2025-10-07 19:49:19,cancelado,0,baja
375,26954,1,1,Caso 375 asociado a motivo 1,2025-11-15 11:56:58,2025-12-03 21:56:58,cerrado,1,media
376,23532,2,4,Caso 376 asociado a motivo 4,2025-10-30 14:29:01,2025-11-19 00:29:01,cerrado,0,media
377,14031,5,15,Caso 377 asociado a motivo 15,2026-05-25 12:53:43,2026-05-26 18:00:00,cerrado,0,baja
378,48430,2,4,Caso 378 asociado a motivo 4,2025-06-03 08:10:48,2025-06-11 19:10:48,cerrado,0,baja
379,25685,1,2,Caso 379 asociado a motivo 2,2025-07-23 16:26:36,2025-08-03 18:42:20,cancelado,0,alta
380,26378,5,15,Caso 380 asociado a motivo 15,2025-09-24 10:49:19,2025-10-11 17:49:19,cerrado,1,alta
381,35285,2,4,Caso 381 asociado a motivo 4,2025-08-28 23:23:37,2025-08-30 03:23:37,cerrado,1,media
382,63114,5,13,Caso 382 asociado a motivo 13,2025-06-19 17:42:22,,en_proceso,0,media
383,110960,5,13,Caso 383 asociado a motivo 13,2025-07-26 18:58:39,2025-07-31 20:58:39,cerrado,1,baja
384,52639,5,13,Caso 384 asociado a motivo 13,2026-02-26 11:21:48,,en_proceso,0,alta
385,112314,1,1,Caso 385 asociado a motivo 1,2026-05-14 13:35:41,2026-05-26 23:59:59,cerrado,0,baja
386,39885,1,1,Caso 386 asociado a motivo 1,2026-02-05 15:00:20,2026-02-09 22:00:20,cerrado,1,media
387,121309,5,13,Caso 387 asociado a motivo 13,2025-07-19 11:20:31,2025-08-05 08:03:28,cerrado,0,critica
388,22286,2,4,Caso 388 asociado a motivo 4,2026-05-16 11:21:05,2026-05-26 23:59:59,cerrado,1,media
389,78984,1,3,Caso 389 asociado a motivo 3,2026-01-05 18:35:47,2026-01-19 21:35:47,cerrado,1,baja
390,118580,2,6,Caso 390 asociado a motivo 6,2025-06-21 20:22:41,2025-07-12 03:22:41,cerrado,1,media
391,89591,2,6,Caso 391 asociado a motivo 6,2025-12-15 14:15:56,2025-12-28 16:15:56,cerrado,1,media
392,924,3,8,Caso 392 asociado a motivo 8,2026-04-25 11:20:50,2026-04-26 22:20:50,cerrado,1,media
393,114299,2,4,Caso 393 asociado a motivo 4,2025-12-25 20:01:56,2025-12-27 01:01:56,cerrado,1,baja
394,58241,3,7,Caso 394 asociado a motivo 7,2025-09-20 21:50:40,2025-09-23 21:50:40,cerrado,1,media
395,26069,2,4,Caso 395 asociado a motivo 4,2025-09-08 07:22:59,2025-09-28 20:05:34,cerrado,0,media
396,2574,1,2,Caso 396 asociado a motivo 2,2026-05-22 08:37:57,2026-05-26 23:59:59,cerrado,1,media
397,78749,3,9,Caso 397 asociado a motivo 9,2025-08-27 16:11:51,2025-09-09 20:11:51,cancelado,0,media
398,58001,4,11,Caso 398 asociado a motivo 11,2025-10-01 17:35:26,2025-10-09 02:35:26,cerrado,1,baja
399,33636,2,4,Caso 399 asociado a motivo 4,2026-02-05 21:43:13,2026-02-26 05:43:13,cerrado,0,baja
400,98282,3,8,Caso 400 asociado a motivo 8,2026-02-24 00:00:17,2026-03-10 01:00:17,cerrado,1,media
401,2874,2,5,Caso 401 asociado a motivo 5,2025-11-05 15:34:25,2025-11-21 23:34:25,cerrado,1,baja
402,89465,1,3,Caso 402 asociado a motivo 3,2025-09-13 09:08:20,,en_proceso,0,media
403,120377,3,9,Caso 403 asociado a motivo 9,2025-08-13 16:57:44,2025-09-02 02:57:44,cerrado,1,baja
404,85041,1,2,Caso 404 asociado a motivo 2,2026-02-05 11:05:27,,en_proceso,0,media
405,117361,4,10,Caso 405 asociado a motivo 10,2026-02-26 09:08:17,2026-03-11 15:08:17,cerrado,1,baja
406,44386,3,7,Caso 406 asociado a motivo 7,2025-07-14 08:06:12,2025-08-02 09:07:58,cerrado,0,baja
407,122493,1,1,Caso 407 asociado a motivo 1,2025-07-28 19:05:38,2025-08-19 07:09:49,cancelado,0,baja
408,33000,5,15,Caso 408 asociado a motivo 15,2025-11-29 09:25:09,,en_proceso,0,media
409,113362,5,13,Caso 409 asociado a motivo 13,2025-08-20 11:39:45,2025-09-08 08:04:14,cerrado,0,baja
410,60751,5,15,Caso 410 asociado a motivo 15,2025-06-27 14:20:12,2025-07-17 22:20:12,cerrado,1,media
411,59321,2,4,Caso 411 asociado a motivo 4,2026-04-28 15:28:55,2026-05-12 20:55:29,cancelado,0,media
412,85402,2,5,Caso 412 asociado a motivo 5,2025-06-08 18:26:41,2025-06-17 19:26:41,cerrado,0,baja
413,11747,2,4,Caso 413 asociado a motivo 4,2026-02-25 10:20:31,2026-03-04 16:20:31,cerrado,0,alta
414,103764,1,2,Caso 414 asociado a motivo 2,2025-07-19 19:21:02,2025-07-20 00:21:02,cerrado,1,media
415,5228,1,2,Caso 415 asociado a motivo 2,2025-08-30 17:10:37,,en_proceso,0,media
416,2869,5,13,Caso 416 asociado a motivo 13,2025-06-28 12:12:14,2025-07-06 23:12:14,cerrado,1,media
417,92134,1,3,Caso 417 asociado a motivo 3,2025-07-25 09:58:49,2025-07-28 17:58:49,cerrado,0,alta
418,86707,1,3,Caso 418 asociado a motivo 3,2025-06-16 04:02:15,2025-06-18 10:02:15,cerrado,1,baja
419,38874,5,14,Caso 419 asociado a motivo 14,2025-11-05 19:49:18,2025-11-20 20:49:18,cerrado,1,media
420,87550,5,14,Caso 420 asociado a motivo 14,2026-01-23 09:23:10,,en_proceso,0,media
421,34438,2,4,Caso 421 asociado a motivo 4,2025-12-16 18:09:40,,en_proceso,0,media
422,4920,5,14,Caso 422 asociado a motivo 14,2026-01-30 17:40:44,2026-02-16 10:13:09,cerrado,0,baja
423,41314,5,15,Caso 423 asociado a motivo 15,2025-06-29 18:57:45,2025-07-03 18:57:45,cerrado,0,media
424,64272,3,9,Caso 424 asociado a motivo 9,2025-08-25 10:27:41,,en_proceso,0,critica
425,11995,5,14,Caso 425 asociado a motivo 14,2025-10-24 19:57:13,,en_proceso,0,media
426,73605,1,3,Caso 426 asociado a motivo 3,2025-07-02 20:46:43,,en_proceso,0,media
427,42056,2,4,Caso 427 asociado a motivo 4,2026-04-16 09:57:21,,en_proceso,0,media
428,67004,1,1,Caso 428 asociado a motivo 1,2026-02-20 09:21:32,,en_proceso,0,baja
429,110619,5,14,Caso 429 asociado a motivo 14,2026-05-08 07:37:02,2026-05-26 18:00:00,cerrado,0,baja
430,111959,2,6,Caso 430 asociado a motivo 6,2025-09-30 08:04:43,2025-10-19 17:04:43,cerrado,1,media
431,14528,3,7,Caso 431 asociado a motivo 7,2026-03-06 12:03:47,2026-03-21 19:03:47,cerrado,0,baja
432,122783,4,12,Caso 432 asociado a motivo 12,2026-04-17 16:54:24,2026-05-15 11:05:25,cerrado,0,critica
433,95252,4,10,Caso 433 asociado a motivo 10,2025-08-25 21:22:58,2025-08-29 06:22:58,cerrado,1,media
434,55505,1,2,Caso 434 asociado a motivo 2,2025-10-31 15:57:47,2025-11-22 09:10:35,cerrado,0,alta
435,50849,5,15,Caso 435 asociado a motivo 15,2026-03-11 12:05:45,2026-03-28 23:05:45,cerrado,1,baja
436,70362,5,13,Caso 436 asociado a motivo 13,2025-08-05 16:03:40,2025-08-10 22:03:40,cerrado,1,media
437,124723,5,14,Caso 437 asociado a motivo 14,2026-05-16 08:18:05,2026-05-24 08:18:05,cerrado,0,baja
438,9906,1,1,Caso 438 asociado a motivo 1,2025-10-01 13:19:04,,en_proceso,0,media
439,19024,2,6,Caso 439 asociado a motivo 6,2026-02-23 17:39:36,2026-03-15 04:39:36,cerrado,0,media
440,100596,1,2,Caso 440 asociado a motivo 2,2025-06-10 10:16:49,2025-06-11 13:16:49,cerrado,1,baja
441,12680,2,4,Caso 441 asociado a motivo 4,2025-06-11 11:46:43,,en_proceso,0,media
442,30800,2,4,Caso 442 asociado a motivo 4,2025-10-10 21:11:07,2025-10-18 01:34:08,cerrado,0,media
443,63296,1,2,Caso 443 asociado a motivo 2,2025-09-25 13:16:10,2025-09-30 18:16:10,cerrado,1,baja
444,25446,3,9,Caso 444 asociado a motivo 9,2025-10-07 07:07:58,2025-10-13 12:07:58,cerrado,1,alta
445,56500,1,3,Caso 445 asociado a motivo 3,2025-09-23 10:54:55,2025-09-24 13:54:55,cerrado,1,media
446,66245,4,11,Caso 446 asociado a motivo 11,2026-04-03 18:25:53,,en_proceso,0,media
447,702,2,6,Caso 447 asociado a motivo 6,2026-04-03 07:02:21,2026-04-06 11:02:21,cerrado,1,baja
448,61573,1,1,Caso 448 asociado a motivo 1,2026-03-23 14:49:34,2026-04-10 07:08:21,cerrado,0,media
449,70079,5,13,Caso 449 asociado a motivo 13,2025-06-12 15:51:16,2025-06-17 00:51:16,cerrado,1,media
450,114566,3,7,Caso 450 asociado a motivo 7,2025-08-25 14:26:04,2025-09-11 14:26:04,cerrado,0,critica
451,15373,2,4,Caso 451 asociado a motivo 4,2025-06-23 11:14:07,2025-07-07 20:14:07,cerrado,0,media
452,35627,2,4,Caso 452 asociado a motivo 4,2025-10-10 16:32:46,,en_proceso,0,alta
453,61787,3,9,Caso 453 asociado a motivo 9,2026-03-06 12:39:55,2026-04-07 09:03:53,cerrado,0,media
454,95760,2,5,Caso 454 asociado a motivo 5,2025-08-26 17:50:22,,en_proceso,0,media
455,70538,1,1,Caso 455 asociado a motivo 1,2026-02-19 11:39:33,2026-03-11 17:39:33,cerrado,1,alta
456,74321,4,11,Caso 456 asociado a motivo 11,2026-05-16 13:49:14,2026-05-26 23:59:59,cerrado,1,baja
457,100602,1,2,Caso 457 asociado a motivo 2,2026-01-12 18:50:26,2026-02-11 11:12:00,cerrado,0,media
458,44794,5,14,Caso 458 asociado a motivo 14,2026-03-13 18:50:21,2026-03-16 20:50:21,cerrado,1,baja
459,103903,5,13,Caso 459 asociado a motivo 13,2025-07-08 09:35:34,2025-07-12 09:35:34,cerrado,1,baja
460,8082,4,12,Caso 460 asociado a motivo 12,2025-12-31 13:26:25,2026-01-20 23:26:25,cerrado,1,alta
461,106240,2,5,Caso 461 asociado a motivo 5,2025-07-08 10:24:30,,en_proceso,0,baja
462,88868,2,4,Caso 462 asociado a motivo 4,2025-08-07 18:15:39,,en_proceso,0,media
463,47620,2,4,Caso 463 asociado a motivo 4,2025-07-11 12:38:19,,en_proceso,0,alta
464,23179,4,12,Caso 464 asociado a motivo 12,2025-08-15 09:46:04,2025-08-17 20:46:04,cerrado,1,media
465,27648,5,15,Caso 465 asociado a motivo 15,2025-08-20 16:28:09,,en_proceso,0,media
466,7296,2,6,Caso 466 asociado a motivo 6,2025-12-30 10:19:28,2026-01-15 17:19:28,cerrado,0,baja
467,70211,5,13,Caso 467 asociado a motivo 13,2025-12-15 10:20:01,2025-12-29 21:20:01,cerrado,1,baja
468,36435,2,4,Caso 468 asociado a motivo 4,2025-07-23 15:48:28,,en_proceso,0,baja
469,29873,4,10,Caso 469 asociado a motivo 10,2025-07-26 09:03:19,2025-08-23 16:09:09,cerrado,0,media
470,47542,2,4,Caso 470 asociado a motivo 4,2025-11-14 16:54:06,2025-12-05 02:36:17,cerrado,0,media
